chem,feat,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,minDose,maxDose,removal_reason,keep,exp
Tetrandrine,nuclei_Position_AreaShape,Mahalanobis distance (cutoff = 1),14,1.4879676078705628,poly1,4.009102041336275,2.9218265523063285,0.536887257674052,NA,NA,NA,NA,NA,NA,0.8193713418176247,2.0072683030173892,2.4128210788470703,6.262197611340638,0.0059373366251623885,-59.68928014550575,0.9923538956380179,5.555555555555551,NA,5.965413974156128,0.5555555555555551,1.1111111111111103,2.2222222222222205,2.7714712662708014,2.7714712662708014,3.738714738199311,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,12.8091783121562|4.79617924231911|4.47286865884411|5.22436681856065|1.67276972161201|-0.160526157816917|3.23963018281069|-0.652645654975679|3.02891290138778|1.0576759373059|0.561084124375562|-0.961045173814485|5.27595795871861|-0.132444337581753|-0.213782865865604|1.5308627869537|1.49807667008891|2.66620686490912|4.37473034872588|0.459874549506334|-1.01133023554235|6.57550410063336|4.43501486096785|-1.09071800090786,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,kept,TRUE,rep1
Tetrandrine,nuclei_Granularity_AGP_Granularity,Mahalanobis distance (cutoff = 1),10,1.4879676078705628,exp4,3.8269226799826916,2.4053577983864423,NA,NA,5.8435504043297595,NA,NA,2.0998449407160296,NA,0.279447520676368,2.0072683030173892,0.6501573729010033,2.272926604432279,8.456426822906175e-6,-50.841132821828744,0.999938961687094,2.0234602783543703,NA,5.694336985639449,0.15132112231120834,0.3106000083962575,0.6567215980594122,0.8902910241336919,0.8902910241336919,1.274892235403928,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,7.17810504839632|5.85053663212355|3.74933874620889|8.73011870887614|3.54482401402534|3.3487462176239|3.07489029607819|9.03698557887519|-0.0964301463969965|-0.575913182759133|0.700257406391844|0.376718594813658|1.06757756469708|0.177846154934799|1.00611387091772|0.734970476545651|0.497917019926726|-0.175218142402938|-0.778079900691145|6.62951154981002|0.213668409809213|2.63216801659054|0.0240096383818007|0.155782335492747,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,kept,TRUE,rep1
Tetrandrine,nuclei_Granularity_DNA_Granularity,Mahalanobis distance (cutoff = 1),1,1.4879676078705628,exp4,0.5870779066979264,0.7807447104722741,NA,NA,-0.873552908462971,NA,NA,3.1622780117260296e-4,NA,-1.0706798804335969,2.0072683030173892,NA,NA,1.447861166068007e-7,-18.026782193220544,1.2643678360275473e-13,3.1622780117260296e-4,NA,-0.873552908462971,2.34010411554597e-5,4.806760401156184e-5,1.0180261358191566e-4,NA,NA,NA,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,-0.484545063407197|2.53496810845418|-0.707139968993428|-0.407025897154478|-0.912637472154069|-1.30564042859517|-0.830299431370255|-0.855813173806097|-1.11518599531103|-1.22591721378678|-1.1731081308527|-1.17581974637077|-1.15622452695701|-1.1180657947393|-0.624081040053759|-0.960781103009872|-0.758940105962013|-0.945448468873874|-0.14305618111727|-0.792473079701437|-0.00215569073943866|-1.1635344571282|-1.07262750010996|-0.233305423164176,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Tetrandrine,nuclei_Granularity_ER_Granularity,Mahalanobis distance (cutoff = 1),10,1.4879676078705628,exp4,0.8035922967333383,1.5404017299883117,NA,NA,1.1957193074735168,NA,NA,0.00191184909383498,NA,0.2782044000802114,2.0072683030173892,NA,NA,0.04355596965992474,-45.45506647651792,0.1839216904720854,0.00191184909383498,NA,1.1957193074735168,1.4147794457654655e-4,2.906069764630325e-4,6.15477936490425e-4,NA,NA,NA,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,0.908094298437836|0.413571769907096|-0.678103911285298|0.595436977758149|-0.925091224615791|-0.246208030243306|2.30995547963809|2.98684278200435|-1.25305253182582|1.77965552203818|0.458138699726327|0.761701045384759|2.46485604401173|1.81850095756918|0.389388905372883|1.00372634763248|2.79762719903338|3.21247530781502|1.17119739363346|4.31638961892217|2.26132277939211|4.16426716309096|-0.101950247761186|-0.51427771340742,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Tetrandrine,nuclei_Granularity_Mito_Granularity,Mahalanobis distance (cutoff = 1),9,1.4879676078705628,exp4,0.6770921275903214,1.8136514340217869,NA,NA,1.0074911533985604,NA,NA,3.162279715576621e-4,NA,0.30807580471128154,2.0072683030173892,NA,NA,0.13604439368081336,-47.47440959223881,0.0650922259078122,3.162279715576621e-4,NA,1.0074911533985604,2.3401053764053148e-5,4.806762991061791e-5,1.0180266843365315e-4,NA,NA,NA,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,0.179549917588995|-0.14411092405418|0.446818997213697|0.360935531379372|-1.05309862492413|-0.3471907679513|2.42600126339794|1.22902591445722|-0.334097139149782|2.47003103834528|1.27514902850352|-1.10667819104716|0.818972613924903|0.771001364710522|-0.421393527577203|1.80189190781891|2.24206646549796|2.64569367231729|3.042690963681|5.80397352604671|2.17062005490595|5.82431869951623|0.718395693613339|0.1067192341988,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Tetrandrine,nuclei_Granularity_RNA_Granularity,Mahalanobis distance (cutoff = 1),12,1.4879676078705628,exp4,0.8821868808683461,1.5884958141291237,NA,NA,1.3126655028204661,NA,NA,0.001388373661921961,NA,0.30454446709502947,2.0072683030173892,NA,NA,0.02275425322903992,-46.19934121801707,0.29627737018094286,0.001388373661921961,NA,1.3126655028204661,1.027404582434509e-4,2.1103709146977004e-4,4.4695648797432776e-4,NA,NA,NA,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,0.221846520543438|0.956148195606497|-0.886513800782076|0.530666356696813|-0.83205452027891|-0.609978643296523|1.86454676169096|3.24280188552003|-1.17977786027523|2.13351767947203|0.755385712909541|1.97700540977213|1.72934769766734|2.29011978800666|0.563663146253791|0.718931488841914|3.03656967796355|3.82435382941457|1.5167226083829|4.48009796077822|2.04977986074305|4.23271794859767|0.366421002785236|-0.0438712515702968,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Tetrandrine,nuclei_Position_Location,Mahalanobis distance (cutoff = 1),17,1.4879676078705628,pow,5.548109757690313,2.952592410240128,4.008767795687367,NA,NA,0.3000003567332188,NA,NA,NA,0.8636161542322203,2.0072683030173892,0.0521883446718234,0.22401123713442878,7.36655485373796e-6,-60.29192212504506,0.9999923814183267,1.1023648703062152,NA,8.255407604353783,5.116771171865056e-4,0.005157367996036572,0.0519828691828077,0.03675165997792118,0.03675165997792118,0.09968954414226901,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,12.8947215231515|8.81603918995726|8.32164071810478|5.09824226036617|5.43468323919301|1.80835399301137|3.26504236709018|1.31633389638321|5.7883130706542|1.01082608793723|3.70914275900484|0.74369840296163|5.27637466097577|0.945094191189797|2.36147596920368|1.48094037290662|4.58156249741504|5.88274067069095|4.28765305151963|2.52150405439507|-0.600449315509955|6.38602348638254|8.23866385620531|-0.663920813922939,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,kept,TRUE,rep1
Tetrandrine,nuclei_Spatial_Neighbors,Mahalanobis distance (cutoff = 1),1,1.4879676078705628,poly2,0.9900862537193552,0.7692529222236613,4.594457633562923,-8.850553328553724,NA,NA,NA,NA,NA,-0.4884025695577531,2.0072683030173892,NA,NA,0.018670441255622613,-25.78792526026953,0.010383160250053805,10.09464416894035,NA,1.473216274532316,8.99024533778903,9.125787745521277,9.385774148845295,NA,11.129893147167449,NA,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,1.72762541307168|1.30067430317587|1.3482565793871|1.07408489726695|-1.24365474013213|-1.00629851973846|-0.872270134941071|-0.988914658981033|-0.166394524346596|-1.15457369827588|-0.65926379039224|-1.12108298543518|-1.16307274494144|-0.5769402472238|-0.928188721695484|-0.906761749302755|-0.562157959358629|-0.0914949067424635|-1.1230071311255|0.890113542873304|-0.403972691056484|-0.0906519006683049|-1.14655223936521|-0.223478317685569,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Tetrandrine,nuclei_SubcellularOrganization_AGP_RadialDistribution,Mahalanobis distance (cutoff = 1),7,1.4879676078705628,hill,26.59991888023118,1.0233464643298307,NA,NA,39.865640998598614,3.975392593140633,NA,3.214398526215556,NA,-0.22463278147091584,2.0072683030173892,1.4808427700326328,1.5956365423901133,2.2612204796151995e-26,-34.385546295528606,0.9999999999986595,3.202824804710729,NA,39.57981766576861,1.5296961662319932,1.8458200066243855,2.262931094704224,1.4192018867766234,1.4192018867766234,1.5354535737954083,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,36.8318287741146|39.9922706000439|39.9006250191213|23.1603137275933|27.1008056305773|25.3582347857699|1.49912780304681|0.922691897381186|0.228744615392156|-0.486142215040024|-0.748383893464942|-0.939847236797349|0.0853902429487816|-0.834713702150589|-0.154004944285794|-0.110379801675885|-1.09593827827239|-0.883156703326626|-0.1855023823043|-0.77104133027548|-1.05231487597292|-0.334105161526409|-0.99119675803713|-1.14218540676173,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,kept,TRUE,rep1
Tetrandrine,nuclei_SubcellularOrganization_DNA_RadialDistribution,Mahalanobis distance (cutoff = 1),0,1.4879676078705628,exp4,0.8051231849140839,0.25123311231513906,NA,NA,-1.1979972194977382,NA,NA,9.838992593271386e-4,NA,-1.8694945062767285,2.0072683030173892,NA,NA,1.308863984559149e-18,2.767939731522638,5.397104861708508e-15,9.838992593271386e-4,NA,-1.1979972194977382,7.280911727230972e-5,1.4955573105601848e-4,3.167448141162726e-4,NA,NA,NA,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,-1.21655882835944|-1.28943473326007|-1.26247325313371|-1.24423787244595|-1.31643544735818|-1.04763943596513|-1.31619828964453|-1.26967596914603|-1.23372273595156|-0.940240116256942|-1.30172830059514|-0.818697830314041|-1.13660723810866|-1.31095399844461|-0.294688590637689|-1.22550331172422|-1.29468096930977|-1.28950235077666|-0.798847825181905|-0.83245209530281|-1.15578001465281|-0.838294873803931|-1.22178111329114|-1.10324054249112,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Tetrandrine,nuclei_SubcellularOrganization_ER_RadialDistribution,Mahalanobis distance (cutoff = 1),2,1.4879676078705628,exp4,0.6531608454031451,0.7800791144534286,NA,NA,-0.9720308460284985,NA,NA,0.8766357614051214,NA,-0.5957219436935326,2.0072683030173892,NA,NA,0.01761502168757203,-26.642792904255952,0.0035883733260014595,0.8764423463870847,NA,-0.9718821806892324,0.06486137558312997,0.1332298555398156,0.2821653240516516,NA,NA,NA,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,-1.12489906915593|-0.848557235163674|-0.397712775745425|-1.24662324845782|-1.06306632366017|-0.952376150902009|-0.240123982531149|-0.821197260652614|-1.10163975003854|0.389445151313293|-1.04546292921738|0.887443134462876|1.60946753951496|-0.489823669633898|2.18841486695741|0.375116719116205|-0.323294966278989|-0.301141015157576|0.563743828741678|0.616142022525495|-0.3811433866752|1.34233287306949|0.037451871170697|0.0689185274054449,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
Tetrandrine,nuclei_SubcellularOrganization_Mito_RadialDistribution,Mahalanobis distance (cutoff = 1),6,1.4879676078705628,exp5,3.282433093744066,1.163604490337791,NA,NA,4.884154118493528,7.997779181823313,NA,3.389386300028328,NA,-0.07582758434804707,2.0072683030173892,1.584812048452164,3.5219225559448195,4.195367123793533e-7,-37.30941761377586,0.9993783782937357,3.389386300028328,NA,4.884154118493528,2.44757614897867,2.678084186981411,2.9415338062863037,3.1264230141894176,3.1264230141894176,3.276991374526086,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,4.67392273200143|5.45598019877792|4.56020548868469|7.43443976936773|3.30076045403764|3.31139543474917|0.281754286558445|0.0900942991933864|-0.420004177602369|-1.00896693411219|-0.95628201557677|-1.30215263137151|-0.769527610910818|-1.22537119614888|-0.998378222715454|-0.864057609965149|-1.27214828843268|-1.14929476947463|-1.14621562392122|-1.21416264155767|-1.17645912234679|-0.785063753713228|-0.786951479740283|-1.27652724342798,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,kept,TRUE,rep1
Tetrandrine,nuclei_SubcellularOrganization_RNA_RadialDistribution,Mahalanobis distance (cutoff = 1),1,1.4879676078705628,exp4,0.6258918410801908,0.7460679227739377,NA,NA,-0.9313157791020592,NA,NA,0.6669325946848067,NA,-0.6196577403467091,2.0072683030173892,NA,NA,0.025192184789388287,-25.969582016324225,0.0014414667677564625,0.6669233031319802,NA,-0.9313067855577939,0.04935291075914933,0.1013747851122349,0.2147020167285468,NA,NA,NA,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.00999999999999999|0.00999999999999999|0.00999999999999999|0.00316227766016837|0.00316227766016837|0.00316227766016837,-1.0173453200852|-0.787492742514351|0.130458847153607|-1.18860900622993|-1.10290118714719|-0.978019101851975|-0.48987041866889|-0.972217051671053|-1.09810037163326|0.160851629705607|-1.03301295179818|1.00652847841219|1.43145822252357|-0.357799465626649|1.95707832620525|0.215826256795443|-0.263050885496436|-0.408525252531853|0.652594103623256|0.431881166256463|-0.306852191918321|1.14284837002571|-0.216402197438029|0.360290185979812,dt4,0.5|0.5|0.5|0.5|0.375|0.375|0.375|0.375|0.158113883008419|0.158113883008419|0.158113883008419|0.158113883008419|0.05|0.05|0.05|0.05|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.0158113883008419|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00499999999999999|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00158113883008418|0.00049999999999999|0.00049999999999999|0.00049999999999999|0.00049999999999999,25|25|25|25|18.75|18.75|18.75|18.75|7.90569415042095|7.90569415042095|7.90569415042095|7.90569415042095|2.5|2.5|2.5|2.5|0.790569415042095|0.790569415042095|0.790569415042095|0.790569415042095|0.25|0.25|0.25|0.25|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.0790569415042095|0.025|0.025|0.025|0.025,low_hitcall,FALSE,rep1
