"","bmd","chem","bmdl","bmdu","exp","feat","source"
"204",0.00241078989718281,"Fenbendazole",0.000753100318564557,0.00961802376598664,"rep1","cytoplasm_Mito_Texture","Columbus"
"205",0.201123740219417,"Fenbendazole",0.168515805245727,0.268934850516724,"rep1","cytoplasm_ER_Texture","Columbus"
"206",0.116962208551097,"Fenbendazole",0.0449114531394844,0.395996268193121,"rep1","cytoplasm_AGP_Intensity","Columbus"
"207",0.0131144852991103,"Fenbendazole",0.00800388607373079,0.0232384762440549,"rep1","cytoplasm_ER_Intensity","Columbus"
"208",0.0257321743249092,"Fenbendazole",0.0205900587962425,0.0330911141774542,"rep1","cytoplasm_Mito_Profile","Columbus"
"209",0.0986119602267868,"Fenbendazole",0.0868814676178633,0.115807654773682,"rep1","cytoplasm_AGP_Profile","Columbus"
"210",0.000542809778689691,"Fenbendazole",0.000321266651332558,0.000993097122135855,"rep1","cytoplasm_ER_Profile","Columbus"
"211",0.404066166742803,"Fenbendazole",0.402335774443846,0.406376317866613,"rep1","cytoplasm_DNA_Profile","Columbus"
"212",0.546364543816655,"Fenbendazole",0.542174656631892,0.550982037052178,"rep1","nuclei_DNA_Texture","Columbus"
"213",0.107109173014883,"Fenbendazole",0.0525788420806581,0.201531229654644,"rep1","nuclei_RNA_Intensity","Columbus"
"214",0.574562634110455,"Fenbendazole",0.557949709268234,0.593971156291658,"rep1","nuclei_DNA_Intensity","Columbus"
"215",0.125935133504048,"Fenbendazole",0.118208911130079,0.136953771253011,"rep1","nuclei_RNA_Texture","Columbus"
"216",0.0013991655112139,"Fenbendazole",0.00062959600781163,0.00281347939399144,"rep1","nuclei_RNA_Radial","Columbus"
"217",0.238269951693567,"Fenbendazole",0.232432872416884,0.246136318918415,"rep1","cells_DNA_Radial","Columbus"
"218",0.165521981157977,"Fenbendazole",0.156916440448948,0.176274164251804,"rep1","cells_Mito_Compactness","Columbus"
"219",0.000148760865808002,"Fenbendazole",9.35733664883242e-05,0.000214380763413571,"rep1","cells_Mito_Symmetry","Columbus"
"220",0.220683955384176,"Fenbendazole",0.170181869677699,0.313629130559507,"rep1","cells_AGP_Radial","Columbus"
"221",0.374211328698831,"Fenbendazole",0.350791632598918,0.406530683711227,"rep1","cells_AGP_Compactness","Columbus"
"222",0.0338306062496391,"Fenbendazole",0.0188027444520494,0.070735353668982,"rep1","cells_AGP_Symmetry","Columbus"
"223",0.193131062112862,"Fenbendazole",0.133543770025568,0.360598096810718,"rep1","cells_ER_Radial","Columbus"
"224",0.0113137340034782,"Fenbendazole",0.00971065344746566,0.0137792070716711,"rep1","cells_ER_Compactness","Columbus"
"225",0.615456319988185,"Fenbendazole",0.610209443361964,0.621886817376457,"rep1","nuclei_DNA_Radial","Columbus"
"226",0.526834907934954,"Fenbendazole",0.521757428135866,0.531231521624579,"rep1","nuclei_DNA_Axial","Columbus"
"227",0.113443247386386,"Fenbendazole",0.106316789127336,0.12379144668136,"rep1","nuclei_DNA_Symmetry","Columbus"
"228",0.0404423849137566,"Taxol (Paclitaxel)",0.0334760531415928,0.0519354198838544,"rep1","cytoplasm_Mito_Texture","Columbus"
"229",0.0494478745042383,"Taxol (Paclitaxel)",0.0288290405963731,0.0948060086074501,"rep1","cytoplasm_AGP_Intensity","Columbus"
"230",0.00124708931959249,"Taxol (Paclitaxel)",0.00107742118963347,0.00140053447635007,"rep1","cytoplasm_Mito_Profile","Columbus"
