chem,feat,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,exp
Berberine Chloride,Cell_Mito_Axial,Mahalanobis distance (cutoff = 1),14,0.8518946031153483,poly1,3.2104445442435705,1.0446451873437663,0.027349603808422114,NA,NA,NA,NA,NA,NA,-0.18902213057960376,1.1492058196026047,34.05318035909421,54.4493313376633,1.5967387576864376e-5,-35.05401988737733,0.9999027656333016,50,NA,2.7349603808422116,5.000000000000001,10.000000000000002,20.000000000000004,31.14833432625497,31.14833432625497,42.01910300611795,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,2.51245064188532|2.55375819981308|3.03761096695051|2.96071184613843|1.02498121399834|1.74999798179066|1.91645496734262|2.57112226458623|0.38982418387389|-0.557026474141528|-0.489058638065203|0.956100838001352|0.827465797464365|0.989316300309299|0.298496056397596|0.340836171852773|0.827464444500876|2.52046248332551|-0.442606747073386|0.263999738564976|-0.348762989353747|1.34208005125327|2.628084322018|0.938773930005953,dt4,Definitive_rep3
Berberine Chloride,Cell_Mito_Compactness,Mahalanobis distance (cutoff = 1),19,0.8518946031153483,hill,32.44768593410535,2.5145614432201584,NA,NA,27.642008530846148,1.2601140148037488,NA,5.18761695568749,NA,0.6716062486592852,1.1492058196026047,0.33472202268584617,0.53476070762344,1.0323214655258067e-20,-55.970405111746736,1,5.18761695568749,NA,27.642008530846148,0.5013902878483752,0.9071959435300395,1.726576178414181,0.3361344203170555,0.3361344203170555,0.43006484308857656,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,25.1728022250251|25.8166730673042|28.599486400478|31.534914103294|29.6426944448241|27.442081935191|24.6704975321447|23.8828408190016|24.0344673506526|19.7904791615485|18.9745161272451|17.8762375041501|17.1679085914423|13.8678293400364|16.7157016031888|2.08245993123231|1.75196482969165|2.09558637963339|-0.486967510810028|-0.078802071501253|0.70350935297904|0.850162400852346|2.87786387173158|0.480235165747284,dt4,Definitive_rep3
Berberine Chloride,Cell_Mito_Symmetry,Mahalanobis distance (cutoff = 1),24,0.8518946031153483,exp4,60.34894993958048,4.611743320165232,NA,NA,51.410944757206934,NA,NA,37.92831970549429,NA,0.9889300092037587,1.1492058196026047,1.114649309967583,1.3696859891464124,1.972919354578506e-18,-66.3303735282235,0.9999999999999999,37.92831970549429,NA,51.410944757206934,2.8067177113920394,5.765221924407978,12.210191705068578,0.9143062978069013,0.9143062978069013,1.2370298032889147,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,41.3979357464279|36.4273761885529|45.1167436271534|38.4751914136551|42.8424542246489|54.7906426869617|22.2499427102795|23.7416741489598|21.0364163286985|7.60069393008039|9.92494886502147|12.2683892092532|4.27481532138301|1.94284178752354|0.90279265133191|1.2135087898512|4.24781896239687|3.27043486564724|2.22465763634277|2.73809697937719|1.85392366438494|3.79199905691915|10.1582872456484|1.14188507529788,dt4,Definitive_rep3
Berberine Chloride,Cell_AGP_Radial,Mahalanobis distance (cutoff = 1),10,0.8518946031153483,poly1,3.281319351042273,1.4810562771084672,0.027953382462508693,NA,NA,NA,NA,NA,NA,-0.3116496684259058,1.1492058196026047,33.04072141646276,53.51516926931995,5.212135977926715e-6,-35.39792534220033,0.9999232186348699,49.99999999999999,NA,2.795338246250869,5,10,20,30.475546358581695,30.475546358581695,41.111512037726705,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,3.23540244656129|1.8303251926401|2.37006882754345|3.03404169204578|3.43825384593983|1.62481119742885|0.846063827046309|0.425433327249165|1.94730541229627|-0.566401892362062|-0.454831118633718|0.780810266995715|-0.522049898864506|0.0288595893999041|-0.0435402656103727|-0.21830165218762|0.147144446011822|1.71778902328271|-0.208851974786165|-0.397537561265678|-0.337974704829229|1.47832988370099|6.28390791696869|0.538590499581898,dt4,Definitive_rep3
Berberine Chloride,Cell_AGP_Compactness,Mahalanobis distance (cutoff = 1),10,0.8518946031153483,poly1,3.1201632176472347,1.2365697246401661,0.02658050205952699,NA,NA,NA,NA,NA,NA,-0.5658155058400329,1.1492058196026047,34.812762232564275,54.36668405019057,1.0781744330564056e-6,-32.20951717465381,0.9999902879012789,50,NA,2.658050205952699,5.000000000000001,10.000000000000002,20.000000000000004,32.04960542910483,32.04960542910483,43.23491772386241,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,7.20454804960603|4.802104953234|2.35291114986161|1.67594572370533|1.35763868628421|2.17190163536271|1.09682918913726|0.488844072472465|0.765549244125445|0.810039644023419|0.25288384907686|0.811400393580013|0.226010309387893|-0.0339356423283043|0.111027689338117|-0.00110330087735833|0.400447322595369|-0.146231032128645|-0.177205191711365|-0.593530843574444|-0.131915989602991|0.972683799460623|2.68577203579097|1.14147972875389,dt4,Definitive_rep3
Berberine Chloride,Cell_AGP_Symmetry,Mahalanobis distance (cutoff = 1),13,0.8518946031153483,pow,2.1745830089048623,1.512539611057457,0.41647119354092543,NA,NA,0.32408844487939015,NA,NA,NA,-0.3012889481743502,1.1492058196026047,11.14474663429252,58.40963467242727,1.0916813209574837e-4,-35.838135872440205,0.9993420928461059,11.780090614199576,NA,1.8525155293123876,0.009673222399642654,0.08211500841922789,0.6970660167948749,9.099137947808272,9.099137947808272,22.917233537047313,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,0.777336085974584|1.47963610308724|2.70618593980326|3.12776331541598|1.7181852334166|1.84177623448397|1.35138896926282|1.06071118445432|2.12256461704563|-0.15133801368167|0.311989901970914|0.521860102417667|0.477659210100103|0.0959859640546475|0.413224639763715|-0.0422824781326977|0.674194972037399|0.407020455313458|1.36909571642033|0.0299570786284422|1.07324553767067|1.55365605466525|6.62868347804883|1.98244362169304,dt4,Definitive_rep3
Berberine Chloride,Cell_ER_Radial,Mahalanobis distance (cutoff = 1),12,0.8518946031153483,poly1,3.122511071750375,1.7309970276388864,0.026600503301920663,NA,NA,NA,NA,NA,NA,-0.07849414141057695,1.1492058196026047,31.397807691028323,66.42179913205393,4.061926260107125e-4,-40.84275195673466,0.9988499109962802,50,NA,2.660050330192066,5,10,20,32.025506940458456,32.025506940458456,43.20240886267845,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,3.25146576000676|1.98709638632931|0.965360709877882|4.44706959233782|3.42380928090694|1.0846929547693|1.22184021206465|0.515775363407073|2.86697972697794|0.30847164566152|0.0776555353399534|-0.380402410513133|0.349660251263981|-0.340865370293273|-0.380361656399593|1.03874722153028|-0.609262497005871|-0.329648947951706|0.320344156569596|0.242425636492629|0.611433349947809|1.50881530650621|6.99955953918688|0.96280958406023,dt4,Definitive_rep3
Berberine Chloride,Cell_ER_Axial,Mahalanobis distance (cutoff = 1),9,0.8518946031153483,poly1,1.7148615570510783,1.3774197542617792,0.014608813055417965,NA,NA,NA,NA,NA,NA,-0.39654937852605304,1.1492058196026047,57.06754770528339,124.72529659267532,0.0038776589945564805,-34.698335695171274,0.9630380629155681,50,NA,1.4608813055417966,5,10,20,58.313745263473436,58.313745263473436,78.66524236042565,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,1.73441567381533|1.40478461917688|0.943514176209531|3.537619245321|1.98631303335147|0.915237832313117|0.0812852303320121|-0.0499547918359914|0.242243641391067|0.0183940334644969|-0.385082173378977|-0.0237036315137971|-0.629507868724166|-0.527947985087023|-0.42086062619113|-0.334794544177503|-0.464352881920694|-0.22189703420998|-0.239893434137613|-0.329743663366512|-0.606426580908956|1.94919605104206|5.43612087417526|1.49082787321919,dt4,Definitive_rep3
Berberine Chloride,Cell_ER_Compactness,Mahalanobis distance (cutoff = 1),18,0.8518946031153483,pow,7.358866100819276,1.594723950585729,0.9623461055547726,NA,NA,0.4069327372641459,NA,NA,NA,0.21934610627733836,1.1492058196026047,1.0666699783013691,2.3457933878402573,2.686920612169359e-9,-45.194655255505026,0.999999992187309,18.20733176763427,NA,6.268978316336428,0.06350935848900911,0.3488120022171764,1.9157777024595761,0.7411249863701342,0.7411249863701342,1.5466211184246514,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,3.01468399702996|5.36761024550142|8.81861414094328|5.70325724990654|7.4487780184139|4.65874927186226|4.14321450555751|3.67923174405527|6.29173425977753|1.78186719912902|1.73187994681118|4.06513018372679|0.657271761425839|2.31349008580005|1.70346548871492|0.277457014568069|0.368637803923148|0.335233940592725|0.0817050000828486|1.19499696158879|-0.142111842267227|1.71261067543802|4.38060364499403|3.3162468167291,dt4,Definitive_rep3
Berberine Chloride,Cell_ER_Symmetry,Mahalanobis distance (cutoff = 1),23,0.8518946031153483,hill,10.157096126395182,3.070854587492758,NA,NA,8.652775373399864,0.30000000024230966,NA,3.2811615756292576,NA,0.5641013075803326,1.1492058196026047,0.0018910717353253636,0.019882498050755384,1.216037842765326e-8,-56.21212804254801,0.9999999878303255,3.2811615756292576,NA,8.652775373399864,1.7927330182858069e-4,0.0021638106541174433,0.032296910567743205,0.0020425296783240948,0.0020425296783240948,0.0063065808259525164,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,10.7376550968551|6.35516592037256|2.9108325636761|7.22285036508636|6.10528547254511|6.9273738136383|6.33276584645294|4.50297780173996|9.79910006287399|4.535523933117|3.53133306008516|4.60098093457942|4.42604971839517|3.94119167663151|0.783149178256219|1.93062203303595|3.49909128278241|4.5628169991867|2.35619748113043|3.9888834121292|2.21803884147286|5.71922467013044|14.0815265940212|4.87347515742569,dt4,Definitive_rep3
Berberine Chloride,Nucleus_DNA_Radial,Mahalanobis distance (cutoff = 1),13,0.8518946031153483,poly2,3.9553379101654285,1.2310027102998975,-14.711848688447619,-116.3165238663357,NA,NA,NA,NA,NA,-0.3758885446739456,1.1492058196026047,9.23398659023489,11.194134429932122,1.270350925429127e-7,-32.40431566726254,0.9999986889663331,15.344551674661036,NA,3.3695310191674688,1.3476426213859907,2.7280400132671234,5.597482134044578,7.178352378731686,7.178352378731686,9.934478154689456,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,1.34152902566661|2.82829637452733|1.10854823338199|5.28500923961702|6.80343485966887|2.43625295630889|3.78818187410365|2.4652832647436|2.99984763569232|0.955466761971602|1.01301075750743|0.533616003849334|0.903663579889511|-0.0780948484786369|0.326478715060585|0.115208569356901|0.163236839641686|-0.0997159934072223|0.679130133601783|0.339868439790837|-0.171587455503328|0.461415750059227|3.90455932936443|0.546876576024192,dt4,Definitive_rep3
Berberine Chloride,Nucleus_DNA_Axial,Mahalanobis distance (cutoff = 1),10,0.8518946031153483,exp5,1.9904593977944567,1.2359803375692306,NA,NA,1.6956616187013238,7.999999743625665,NA,24.058245326586412,NA,-0.5480531404566026,1.1492058196026047,13.288441830444599,31.90750791483724,8.68330913850173e-5,-32.1373189640875,0.9993971670674663,24.058245326586412,NA,1.6956616187013238,17.374740869082473,19.01058578182293,20.880159273049376,24.079027957813153,24.079027957813153,25.580530363371846,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,1.29198711957798|0.872806046321301|0.948194942195775|3.445936842211|5.00205215856785|1.47699788219336|1.92995634240224|2.54341490638559|1.6718382062589|-0.182601519191549|-0.115237010139794|-0.104046507767635|0.414054261492863|-0.460644177560765|-0.073288339141082|-0.156355270548334|-0.566249780005185|-0.324470570636812|0.00978867802873973|-0.456273626314522|-0.302761631205401|0.592607265156044|4.32485328642178|-0.438831356565281,dt4,Definitive_rep3
Berberine Chloride,Nucleus_DNA_Compactness,Mahalanobis distance (cutoff = 1),10,0.8518946031153483,poly1,4.277736968347824,1.307346310691506,0.036441810368825225,NA,NA,NA,NA,NA,NA,-0.028036197306634203,1.1492058196026047,24.433489378947087,46.799051465611946,4.7761682886846665e-5,-39.70638206819066,0.9998064572020003,50,NA,3.6441810368825225,5,10,20,23.376846388622784,23.376846388622784,31.53536577825213,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,4.78959119530575|4.67390262990359|1.91702875781863|6.35834928454185|2.40697099700973|0.987925379657981|-0.0733134358729611|1.83968197589669|0.526787037467529|-0.438925796467091|0.132469440206492|2.54074209327646|0.501220689864091|-0.550615655278569|-0.182946490150432|-0.494088433961765|-0.235938182699967|2.94766101092783|-0.370690671144556|-0.0904662130286822|0.175902659450523|-0.408256040125411|0.997751052415424|0.81538997640396,dt4,Definitive_rep3
Berberine Chloride,Nucleus_DNA_Symmetry,Mahalanobis distance (cutoff = 1),16,0.8518946031153483,poly2,3.344222393744636,2.157794776390905,-12.151754521335201,-120.05428323305718,NA,NA,NA,NA,NA,0.0691053822705765,1.1492058196026047,11.278210839262165,15.757466016964916,0.0013172552521294155,-45.26666818842907,0.998535535794818,16.28103196765656,NA,2.8489250088485463,1.4242050985791292,2.883895240400731,5.921287199886013,9.107232767070915,9.107232767070915,12.696387099452727,100|100|100|75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,2.25024218432399|0.8219868002622|1.32012886907551|4.06594979684244|5.25045335112643|1.92365925729581|2.19185579159064|2.13873815141203|2.16474106633853|0.878568879031091|0.877805437839519|0.121962831976517|4.9527886366014|-0.0729620987187559|1.04758865797975|1.04893691298264|0.0667883223485958|0.611882824660083|1.94380048888767|-0.0317474042466034|0.216623428831344|5.74142662560529|6.49649690174087|-0.233054128880729,dt4,Definitive_rep3
Rapamycin,Ring_Mito_Texture,Mahalanobis distance (cutoff = 1),18,0.8518946031153483,poly2,15.888569103720501,1.485820016204267,-54.14359271939318,-29.816637056768375,NA,NA,NA,NA,NA,0.13000752937655707,1.1492058196026047,0.6058606324999917,0.7081401584957123,2.6260590269831977e-16,-41.411393323133424,0.9999999999999813,4.366346065035573,NA,13.53538627068476,0.3774725946063825,0.7650160230069264,1.5738500285354542,0.476757783549636,0.476757783549636,0.646897560840605,20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02,11.5854174562046|11.375265066061|12.521276133753|11.9258277500438|14.4040098215501|16.745815422943|8.78675201019216|8.01828846981874|9.94709358993659|2.89535489567119|2.85193540552912|2.18312602441187|2.43638703087966|1.52267097394319|3.98300400813659|2.87267370330505|3.1712214557964|3.38105069813961|-0.708250539853023|-0.401024800049151|-0.352570104505469|0.166476538810071|-0.102255575571661|-0.149576866305865,dt4,Definitive_rep3
Rapamycin,Ring_ER_Texture,Mahalanobis distance (cutoff = 1),21,0.8518946031153483,exp3,26.272056475954358,2.4789470275424415,3.3822089565685594,1.8868839769067542,NA,0.30000029198119715,NA,NA,NA,0.6033106746546133,1.1492058196026047,0.02804659831082656,0.036045485316013565,4.012151641315675e-15,-55.17737519326178,0.9999999999999912,6.671206886688309,NA,22.381023124607154,0.029024492253202937,0.19719104428525502,1.0680699550301678,0.013003322810912678,0.013003322810912678,0.03134671845577544,20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02,28.3915462539851|23.1020487258322|23.9281139260318|12.7322381590187|17.0880862269244|13.542635669316|10.753977592571|10.3437238686012|8.34169665571716|6.30807537693437|8.87933384039024|9.87573393675174|3.32125236946202|2.72009746307126|4.89062178951725|2.97884392357291|3.41765389690932|2.34938337098601|-0.0230374037248054|0.640226128344421|0.830647864083229|2.70095760419473|1.74152610084234|4.04838575358861,dt4,Definitive_rep3
Rapamycin,Ring_ER_Intensity,Mahalanobis distance (cutoff = 1),15,0.8518946031153483,poly2,3.9091695067487984,0.9605269189573076,-15.045956596810774,-22.411250137473758,NA,NA,NA,NA,NA,-0.2243291542093128,1.1492058196026047,1.7483065928498303,2.007123551705723,1.6104848552311556e-6,-31.83473910119001,0.9998629218500692,2.840121070169238,NA,3.3302004054623895,0.25082723500215137,0.5075337448186851,1.040376288274932,1.3502667801807247,1.3502667801807247,1.8673573612257253,20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02,1.62120722254966|1.68243903952594|1.83995987828347|1.90257874792216|1.83030542975303|3.27821371380214|4.57901112166128|2.996257169507|5.19843619956735|2.05946811190882|0.141074966538787|0.114764463762131|2.24685635071249|0.326868958987304|1.14343520425463|0.86952300643451|0.720605043657237|1.10015870269378|-0.241820943555029|-0.182465180962004|-0.153202240229708|-0.224366195789223|-0.439233838301684|1.1872310637255,dt4,Definitive_rep3
Rapamycin,Cytoplasm_Mito_Texture,Mahalanobis distance (cutoff = 1),12,0.8518946031153483,exp5,6.491969689537971,2.697883291987808,NA,NA,5.530473942105821,4.810889002599725,NA,3.6054737135052233,NA,0.1250892785464926,1.1492058196026047,1.958931501797686,4.081887408929189,5.616402097030921e-8,-51.171381789357206,0.9999999429186434,3.6054737135052233,NA,5.530473942105821,2.098550980054795,2.4372535654680716,2.848683585568411,2.68306867450057,2.68306867450057,2.8742268334477084,20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02,5.11858020220466|4.83700263274454|5.44624373789913|4.38444719637587|5.48013895117569|11.5738450404169|13.962531019119|5.62155590021778|12.3802422892963|0.424836120488869|0.480705518614168|-0.285552804945029|1.80677912797667|0.589592956055781|1.78907915820259|-0.0172566692534974|0.641409449220097|0.319282975133484|0.374958192237101|0.0318923835551104|0.118910593722661|-0.580930789445438|0.307598805614964|3.14399924038476,dt4,Definitive_rep3
Rapamycin,Cytoplasm_AGP_Texture,Mahalanobis distance (cutoff = 1),19,0.8518946031153483,exp5,2.6713974177144983,1.3300274638408827,NA,NA,2.275749042927259,7.999999645396366,NA,0.14558347450935802,NA,0.06338818504314028,1.1492058196026047,0.0688615355427721,0.19140134373943662,4.519721565348565e-6,-41.03096130490543,0.9999935222220597,0.14558347450935802,NA,2.275749042927259,0.10513963508041674,0.11503861087970521,0.1263519466497402,0.13864325579983605,0.13864325579983605,0.14584458595972874,20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02,1.63868939195095|1.38101002288588|1.32045206607459|1.19413015937751|2.69731521284429|1.6448346074303|3.01733705311107|5.56181977808181|4.15833070824179|1.78172132816993|3.46396955360681|3.46023266121034|0.702208603643813|1.08588681230455|2.68366448270839|2.2603958415036|4.17380520460541|1.89555282727232|-0.378027446056246|-0.094265027485455|-0.584929983763786|0.556415269612781|1.60007425875444|3.07648860493187,dt4,Definitive_rep3
Rapamycin,Cytoplasm_ER_Texture,Mahalanobis distance (cutoff = 1),21,0.8518946031153483,exp4,11.33858219862445,1.8681220999466757,NA,NA,9.65927698198793,NA,NA,0.5710471776568773,NA,0.40725166471572916,1.1492058196026047,0.07551684911702344,0.14124549764382793,3.997933081613392e-14,-49.329252977889745,0.9999999999999408,0.5710471776568773,NA,9.65927698198793,0.0422578231784367,0.08680093750691036,0.18383612999388363,0.07606456981087109,0.07606456981087109,0.10435545014298013,20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02,10.3315273721327|6.85292449179512|7.67542338162384|5.15296788407646|7.89093608556002|10.9662329162807|13.6897813002164|12.011805079297|10.0506014009728|8.50467755252061|9.25357618488856|10.0655858333334|4.87192054402033|3.64673562517066|4.88940596367789|2.72039907860832|3.08381968599945|2.62797873292414|-0.181307355645419|-0.133855347920001|0.666207147581981|2.87811320126001|1.80416859377639|2.92616606317685,dt4,Definitive_rep3
Rapamycin,Cytoplasm_AGP_Intensity,Mahalanobis distance (cutoff = 1),11,0.8518946031153483,exp4,1.6277185747808651,0.5484223803586656,NA,NA,1.3866446692464254,NA,NA,0.7155323351206251,NA,-0.7437421731616316,1.1492058196026047,0.9290689433139845,3.7445231518139654,1.9318486370008943e-7,-20.79817904310363,0.99935839586633,0.7155323351206251,NA,1.3866446692464254,0.0529498088407497,0.10876312839829518,0.2303499614756885,0.9836147390129243,0.9836147390129243,1.821724022874684,20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02,1.98907646512232|2.52090972604793|1.53460868402447|1.19351640059729|1.08529089046541|0.696197219637144|1.20847074811355|0.754173004023209|1.55613508961314|1.95150014324453|1.00511887508377|1.60996285323646|0.495038314966587|0.551415433287053|0.196834257428915|0.758274400946123|0.588523246681775|-0.0512392163685129|-0.674389487225158|-0.272748786675656|-0.61857856804572|0.279224436154511|1.19260050280554|0.648150301117584,dt4,Definitive_rep3
Rapamycin,Cytoplasm_ER_Intensity,Mahalanobis distance (cutoff = 1),13,0.8518946031153483,pow,4.302480978257875,1.0772329386811568,1.18740727502946,NA,NA,0.3762443003310242,NA,NA,NA,-0.3223289568456817,1.1492058196026047,0.6050413498942474,1.4995268985935177,4.284419153936405e-9,-34.031509100995805,0.9999999198582858,3.1691161211473515,NA,3.665260325384328,0.006967718249483296,0.04397262822266478,0.2775072073202851,0.41371531643754594,0.41371531643754594,0.9167555423835967,20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02,5.29104074881697|4.0242201471639|3.74955107749891|2.4050293394117|1.55885359183134|2.27604382031388|4.67184549795557|2.58753534476884|5.54336889090178|2.00578824835443|0.593143908213334|1.15099875954903|2.6480818770239|0.405385907246611|0.746298694621884|0.737207699340243|0.681373114035996|1.14299425573714|0.130924319800416|0.047079783644172|0.602676167060837|0.251094457556812|0.145024104193634|0.283737172703422,dt4,Definitive_rep3
Rapamycin,Cytoplasm_Mito_Profile,Mahalanobis distance (cutoff = 1),7,0.8518946031153483,poly2,1.9960008472140496,0.6663267934305668,-7.84218614469253,-19.89729464333138,NA,NA,NA,NA,NA,-0.7155492123536644,1.1492058196026047,3.3480458352303795,3.796641384887094,6.144632355191036e-4,-21.550937585289034,0.9974269035483778,2.46167108405874,NA,1.7003823495553116,0.21810229602368175,0.4412065797411339,0.9039098798419646,2.467416281981402,2.467416281981402,3.5486897707763996,20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02,-0.0729494475680272|0.604321591485051|-0.177668371220661|0.0399681230626971|0.131783376571746|2.05048922042185|1.58965690608489|1.43233366550239|1.84143766506585|2.39878417199085|1.05810827960155|1.87858662933062|0.440865492478854|0.530180239502149|0.796257635240044|0.836044327421064|0.584839691258588|-0.276466867593094|-0.191801938453499|-0.230242293733713|-0.346161630176535|0.0997993721656314|-0.118442331410833|0.0265747551325326,dt4,Definitive_rep3
