chem,feat,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,exp
Tetrandrine,Cytoplasm_Mito_Profile,Mahalanobis distance (cutoff = 1),16,0.8139018571430854,exp5,37.29903815363617,1.6464665675602426,NA,NA,30.357756422895275,1.3036717722935856,NA,3.6145098654475736,NA,0.025231668020976674,1.0979536052860221,0.35184745926383654,0.4126820546502278,2.6129492837399393e-19,-43.42603885974851,0.9999999999999697,3.6145098654475736,NA,30.357756422895275,0.49054642842115226,0.8520746914977283,1.5151961300124555,0.3013490664869892,0.3013490664869892,0.3805379667236095,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,28.8442301743985|29.2141578537545|28.4307145139041|17.3313331786633|15.74772649904|13.4886762245073|5.33553369713328|3.63615495099222|4.0812829484564|1.64374439954946|2.93788968159227|1.40531902994737|0.485918118448563|-0.160816541763891|0.5429988338473|-0.032003168520903|4.1943018446894|0.275963949102186|0.0218002666746782|-0.26741124033932|0.0607487444070535|4.72708333892044|2.19705992884413|2.68707828579693,dt4,Definitive_rep2
Tetrandrine,Cytoplasm_AGP_Profile,Mahalanobis distance (cutoff = 1),12,0.8139018571430854,exp5,87.6736645293465,2.6748238410981573,NA,NA,71.35775838297496,2.8413327842469442,NA,3.160670555471243,NA,-0.20428718469019697,1.0979536052860221,0.8200021562321638,0.8417651755278707,1.1804951146917265e-27,-46.328140816606144,0.9999999999999999,3.160670555471243,NA,71.35775838297496,1.2641812664898335,1.6286742454737517,2.1209781459561423,0.7462566473787038,0.7462566473787038,0.8297614484006333,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,75.0679791410157|71.3697147729835|67.7637181467537|47.5533229895315|42.5150440543677|47.576721135329|3.75067419893096|3.29934446618808|2.91550866113228|0.977374282896337|-0.0860449976880138|0.330327225038078|0.285844185174961|-0.320449597485736|-0.129667556615143|0.692621018101585|10.8536460202589|0.108833033254429|-0.280636438983584|-0.197138758313161|-0.306755621122127|1.27402159230082|-0.540983835597395|-0.418946791757896,dt4,Definitive_rep2
Tetrandrine,Cytoplasm_ER_Profile,Mahalanobis distance (cutoff = 1),15,0.8139018571430854,pow,22.39457203500316,4.692008234408474,4.2058326406741795,NA,NA,0.608996660729789,NA,NA,NA,0.17569149862509223,1.0979536052860221,0.10013287399653208,0.12187271734992089,4.452841339902105e-14,-52.18308703349852,0.999999999984728,3.5600217610770613,NA,18.22698376921368,0.0811722387725265,0.2533450143479781,0.7907099430242746,0.06741586894022593,0.06741586894022593,0.11021675622787001,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,19.2418401512832|18.2167226536199|17.424716884399|8.2962719543947|11.6264849524819|8.04501660163323|5.58215049793642|4.84331916095401|10.0899451837758|0.738777478061737|3.15058514459397|0.338148532271292|0.628609451657274|1.7277137710322|0.312147420833161|2.20565289914922|22.3197208747461|1.06051065959462|1.38333836314866|0.0164464531121359|0.310523097280361|0.305705689796475|0.703610040390325|0.455086174057924,dt4,Definitive_rep2
Tetrandrine,Cytoplasm_DNA_Profile,Mahalanobis distance (cutoff = 1),20,0.8139018571430854,exp2,46.921954904959314,5.603719782964085,11.38263021091968,7.551655890395839,NA,NA,NA,NA,NA,0.8941772777078767,1.0979536052860221,0.6586353840861506,0.7668294187084996,9.649326164581236e-10,-68.16980469813475,0.9999999981063042,7.4376429278570395,NA,38.18986623793049,1.1711343244496992,2.1847942230713597,3.877278827111024,0.521540968926355,0.521540968926355,0.6953988713412078,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,55.3763052629079|38.9124901338985|27.9275077465088|7.41118841774223|6.24543882316081|5.71277333671702|3.72523098226341|4.03284105931969|3.87699081083772|1.18331756128123|1.75364666521425|-0.0187152049271502|2.94297861489824|0.333875666378846|1.69371543031623|4.22400260913921|16.9578401925517|2.81824769106278|1.15723507644611|0.440345180392524|0.0563310237767675|1.18292078478671|2.75132045065158|2.38958269916511,dt4,Definitive_rep2
Tetrandrine,Membrane_AGP_Texture,Mahalanobis distance (cutoff = 1),10,0.8139018571430854,exp5,49.625085555839064,5.365692152422186,NA,NA,40.389949294781914,7.999986015587593,NA,1.5012267815990241,NA,0.2942867288817689,1.0979536052860221,0.9743833159506119,1.0395929793141292,3.4511285538567962e-22,-58.25497649027661,0.9999999999999539,1.5012267815990241,NA,40.389949294781914,1.0841776444849016,1.1862539678093824,1.302914915797035,0.965899065384538,0.965899065384538,1.0031780203967442,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,37.5308797156223|64.1981719926662|40.950834935873|38.461364243953|47.4703783079465|47.5172176106881|5.04263002302196|6.44119407133444|4.96521593654516|-0.645388551158993|-0.487031241303805|-0.33846659360964|-0.667667744333707|-0.734233089578133|-0.101586686610556|-0.403647574941101|2.34914150098491|-0.720719006689858|-0.501386165281977|-0.614815177395907|-0.679134664241351|-0.263035968586731|-0.550409757640025|-0.43894660194893,dt4,Definitive_rep2
Tetrandrine,Membrane_AGP_Intensity,Mahalanobis distance (cutoff = 1),11,0.8139018571430854,exp5,46.788758107554244,6.504413778987143,NA,NA,38.081457117156994,7.999647686963433,NA,1.754523150755945,NA,0.40204027692203326,1.0979536052860221,1.0898123233405743,1.528401116582899,8.085340413763785e-18,-60.53819873333171,0.9999999999954574,1.754523150755945,NA,38.081457117156994,1.2670894343659658,1.386392346949516,1.5227417426868688,1.13727449205211,1.13727449205211,1.1812023849583122,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,30.3055535683481|67.9470753734863|34.275277771098|39.8194632279531|43.195379962972|37.6262194325293|1.79677177424833|1.07498039161408|1.78170004397911|-0.435066680141738|-0.212538303903893|-0.673621561026216|-0.0758010312972074|-0.694983488752003|-0.71546969880853|0.115293835648848|2.94890556683827|-0.457706291424608|2.63847833945777|0.170855605987947|-0.536159120307809|-0.510307718959119|-0.389233149583845|-0.672233808118438,dt4,Definitive_rep2
Tetrandrine,Nucleus_RNA_Profile,Mahalanobis distance (cutoff = 1),16,0.8139018571430854,exp4,10.16821219121132,4.390904418523586,NA,NA,8.275926786251855,NA,NA,1.1674917837473142,NA,0.6334301490146081,1.0979536052860221,0.13488272954852032,0.4135282940121426,2.834133241467059e-7,-59.34657088322693,0.9999991940782115,1.1674917837473142,NA,8.275926786251855,0.08639507082813352,0.17746236270127105,0.3758484057384212,0.17436922043150002,0.17436922043150002,0.2397378408707068,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,7.69943881596128|12.2007857258681|6.19804047270335|6.37999020556071|11.6991689032421|6.65574477038666|4.8496251492862|2.26761036548665|9.04962224617507|-0.266086176826757|2.83694848104962|0.0319950028628283|-0.0495661159516266|2.82994570256281|-0.269444163414244|0.459099632807554|19.2906860524287|1.22504296654975|-0.397359543389961|-0.460494964219095|0.744037737264939|0.932891311866306|3.18205393420825|1.26234364566558,dt4,Definitive_rep2
Tetrandrine,Nucleus_RNA_Radial,Mahalanobis distance (cutoff = 1),13,0.8139018571430854,exp2,5.389539188603167,4.566974394075346,1.0162967095865124e-4,1.0410736520563786,NA,NA,NA,NA,NA,0.08986701102182465,1.0979536052860221,9.482662055712492,9.919408855677656,0.0012258604361473511,-49.44939363614776,0.9987245191417764,10.389517963650183,NA,4.386555954749555,7.992791342101038,8.71416749201845,9.435664179371637,9.357570172380953,9.357570172380953,9.669196077390488,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,4.7809773245394|3.72490829184531|4.61261411075064|-0.161464954785485|-0.511612983168121|-0.271233930281592|0.335953589385193|-0.25570938524579|-0.501781703145754|0.768060895121003|-0.115318993575103|1.04495299091116|0.283861102560955|2.52637523043427|0.974107227512189|2.30740922460841|21.6581345083407|1.77670029142475|-0.265005734811191|0.433099472495547|2.06289425257227|1.9808197576319|1.34525084408381|1.4907959663313,dt4,Definitive_rep2
Tetrandrine,Nucleus_RNA_Compactness,Mahalanobis distance (cutoff = 1),10,0.8139018571430854,exp2,11.26993616002999,4.6315636767846105,1.483460615035217,5.635142784082212,NA,NA,NA,NA,NA,-0.4803552331579629,1.0979536052860221,2.997993175608921,3.2960554550101113,2.5136445817471055e-10,-39.44118178789729,0.9999959967013895,7.9395970365637485,NA,9.172621970532422,1.5180397506693835,2.7127140751521077,4.5361775877088295,2.464721866079062,2.464721866079062,3.121642482011103,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,9.14775168048353|10.2535254947326|7.47773577143257|1.58174058124011|1.14436190559843|1.43995813975765|-0.128335932832039|0.990602459802233|0.105266443046857|0.526267968255478|-0.475583983990803|0.563331364787683|-0.428191953875294|2.15349012652016|-0.492298493360824|0.507823099453535|22.4265712247476|0.397760552466877|-0.189535969781366|-0.0102675811359835|-0.328520090270567|0.335509001886323|0.958553532063702|-0.371429187014226,dt4,Definitive_rep2
Tetrandrine,Nucleus_RNA_Symmetry,Mahalanobis distance (cutoff = 1),19,0.8139018571430854,poly1,7.900832168997607,5.6709930121284895,0.5787451777790691,NA,NA,NA,NA,NA,NA,0.52435896261446,1.0979536052860221,1.5195257919713736,2.571700717882497,2.5352305016521266e-4,-58.36210777760081,0.9997378653480952,5.55555555555555,NA,6.430501975322984,0.555555555555555,1.11111111111111,2.22222222222222,1.4063216220071648,1.4063216220071648,1.8971278680876653,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,5.04082339480162|7.75505703707192|7.11581954578884|1.52061340424632|0.547632604007654|0.774497484427773|1.96441469233343|1.18549258344781|1.60546159699295|1.89945403655654|0.635176320102519|1.15161148291682|0.0595067893935469|4.37333991510495|1.52230107310949|2.6824579459257|26.4696808324987|1.85227436185382|0.235578903230036|0.996488877225123|1.38478448625544|2.05527059501728|3.9869882548362|1.69260588706469,dt4,Definitive_rep2
Tetrandrine,Cell_Mito_Radial,Mahalanobis distance (cutoff = 1),15,0.8139018571430854,hill,16.966307850475893,1.5689047867255561,NA,NA,13.80890946836364,1.790719378468414,NA,2.1733373176021376,NA,0.1288501040728156,1.0979536052860221,0.4576045036582042,0.6752207475089383,2.3673467664077365e-13,-44.046058338132475,0.9999999998024475,2.1733373176021376,NA,13.80890946836364,0.41978473182564335,0.637154745189747,1.0021111454767742,0.4626109258506669,0.4626109258506669,0.5535783813191418,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,11.6608366920308|13.2443011009661|16.8544182149856|8.2091478187661|9.71713958285513|13.0628927485807|4.36010333222248|2.5416763729967|4.52384815757191|-0.148067311642369|0.885619776390304|0.256913746013188|-0.347746380359091|-0.306119655787453|0.945639704401309|-0.329260993975711|3.12578558941856|-0.165662199149981|-0.594573751025991|-0.200743984150846|0.226491405643795|1.74381801154469|3.35592846082779|1.0608768111392,dt4,Definitive_rep2
Tetrandrine,Cell_Mito_Axial,Mahalanobis distance (cutoff = 1),8,0.8139018571430854,pow,11.06786194659796,1.147076395394599,0.43881350416647535,NA,NA,1.254933194816794,NA,NA,NA,-0.3838335635240715,1.0979536052860221,1.9026674488087545,2.2626096245228298,1.039502332016367e-10,-33.23172546645541,0.9999997717780468,6.39558364451834,NA,9.008153392939363,1.0209982945264775,1.773790497519635,3.0816238831722758,1.6360249041516972,1.6360249041516972,2.076780532835062,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,8.02005829862298|9.17602733444665|13.019226293601|1.59916163778319|2.71809521605396|3.40436021990187|0.403948347897836|-0.579458853963736|0.324893217195121|0.485696837368678|-0.641390383565165|0.485558802884192|-0.661449490494628|0.27681348610919|0.00454147880641398|0.369950105537524|2.64531681811914|1.28371023558373|-0.429035679616764|-0.107231774477916|-0.271036757016507|0.376249935215846|0.768853794076445|0.0186062555623449,dt4,Definitive_rep2
Tetrandrine,Cell_Mito_Compactness,Mahalanobis distance (cutoff = 1),17,0.8139018571430854,exp4,6.9907546438451265,0.9893126701383028,NA,NA,5.6897881874571965,NA,NA,0.6786607561607365,NA,-0.15108460744841323,1.0979536052860221,0.14440234246344688,0.2953650167976947,5.491223346698017e-12,-35.089983081843464,0.9999999983041815,0.6786607561607365,NA,5.6897881874571965,0.05022129055896782,0.10315853433618868,0.21847996430564262,0.15114484462744449,0.15114484462744449,0.2099126737123009,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,3.78890464053445|4.48474467805556|7.32447862805307|5.78225484184382|5.91384702302929|6.10450495122443|2.88293937434334|4.11912446919952|4.56600836750614|0.462493238757926|1.47982510252904|3.58435271319667|0.44111598774013|1.12619322658694|1.88192522139289|0.415551757277648|-0.110500419336485|1.72439444895491|0.476092545460692|0.216993486561048|-0.270229811353248|1.06325421775657|1.26566117134236|1.24187248110861,dt4,Definitive_rep2
Tetrandrine,Cell_AGP_Radial,Mahalanobis distance (cutoff = 1),10,0.8139018571430854,hill,43.66448757575654,1.4112721668592298,NA,NA,35.53860752910943,2.9179494467180254,NA,4.910909243654341,NA,-0.41239397358145524,1.0979536052860221,1.4559245152877052,1.5611099890261193,1.829224533746616e-21,-35.71071521424397,0.9999999999990583,4.910909243654341,NA,35.53860752910943,1.7902960082436097,2.3127935995884155,3.053740196293266,1.3568369026779328,1.3568369026779328,1.507669236570423,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,32.7051349036563|31.9681106451631|37.8313308456347|11.8286416737746|10.8208076233008|9.95139491852328|1.05927908956202|0.418058745268347|0.421273278742747|-0.266833443324558|0.534808670597564|-0.102651192338511|-0.390484197013174|-0.0969749354548171|-0.299103298566017|-0.146274497391432|2.44990403048055|-0.0122487999774561|0.0679386399125852|-0.290494253387669|-0.529424893420968|2.05034208913812|2.4372572311595|0.454696424559764,dt4,Definitive_rep2
Tetrandrine,Cell_AGP_Axial,Mahalanobis distance (cutoff = 1),8,0.8139018571430854,pow,8.755986223624296,1.1454724396535239,0.21790819755911628,NA,NA,1.4483315245558193,NA,NA,NA,-0.3917588723661033,1.0979536052860221,2.7579281989890934,3.3979184747577587,7.364441692681107e-9,-33.49313836301061,0.9999726733555796,6.885118736193872,NA,7.126513448527086,1.4043060931614846,2.2662501015564516,3.657243636422817,2.4839524692476966,2.4839524692476966,3.054288007741718,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,7.10269280835548|8.84043999348015|5.72499928862653|4.69835178104501|1.22363128944922|1.53378833322133|-0.0542170554993947|0.753811809910069|-0.168293040210817|-0.241947082827788|-0.471720008455231|-0.692484387174366|-0.478980335922172|-0.240512361404267|-0.599025608868537|0.251021247814734|3.42645527618725|-0.515269237011847|-0.534188115768824|-0.295871641949302|-0.604437519513751|0.265879163991639|0.941340389562249|-0.255282561898314,dt4,Definitive_rep2
Tetrandrine,Cell_AGP_Compactness,Mahalanobis distance (cutoff = 1),18,0.8139018571430854,exp5,50.574992568385284,3.135393502789891,NA,NA,41.163080376406526,3.0816378382029854,NA,1.8508047431085892,NA,0.7482426024120374,1.0979536052860221,0.5930683207243028,0.7127672385950647,9.351944097189272e-19,-59.2879646104153,0.999999999999905,1.8508047431085892,NA,41.163080376406526,0.7951046206853472,1.0043138544637702,1.2812297047657306,0.585445114014491,0.585445114014491,0.6459089298262247,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,35.7417011099189|44.640901484299|37.3864519932631|41.2055529627611|42.7841753305566|41.5348992031774|8.22521621645621|6.09697339053733|7.44742504212572|2.04346792331993|4.29118227622046|1.91321280538962|0.804201976085893|-0.218274023359458|4.34381304851099|0.469543613153945|10.4483852098037|-0.304557656190791|0.203293522496843|0.301610724416879|0.834856984125643|3.31492248963608|3.22578203296039|1.18667764809316,dt4,Definitive_rep2
Tetrandrine,Cell_AGP_Symmetry,Mahalanobis distance (cutoff = 1),21,0.8139018571430854,exp4,28.53893718351044,2.556435949903173,NA,NA,23.227893974549,NA,NA,1.8068003270415758,NA,0.6576679336923932,1.0979536052860221,0.10504175583702698,0.15293018542465758,1.6132489186528414e-14,-56.081926741212854,0.9999999999990531,1.8068003270415758,NA,23.227893974549,0.1337042747538829,0.2746392389478475,0.5816597871263577,0.09297564337160774,0.09297564337160774,0.12622088494780098,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,22.3753532768538|16.538146854554|27.5189921085747|16.3252142773849|20.2165159939102|17.7858520609378|9.99525924902441|5.43350019199207|9.61226838774476|3.94100900991042|1.88168765307098|1.16794297495835|0.175064941466405|1.98488197926468|1.33053690172383|3.69966356246455|6.30745215237055|1.80210764496613|1.42822323104493|0.0234521075088144|1.8027309984301|2.71651648891732|1.15086978700842|0.488277018707353,dt4,Definitive_rep2
Tetrandrine,Cell_ER_Radial,Mahalanobis distance (cutoff = 1),10,0.8139018571430854,exp2,5.26248279431254,3.193982301033197,0.6216816861331727,5.379259116516408,NA,NA,NA,NA,NA,-0.4344411957430282,1.0979536052860221,5.166093602028302,5.859997764133687,4.61576700095012e-6,-38.055367523555724,0.9999296285383849,8.024434622966433,NA,4.28314451947451,1.5923021324084818,2.819342656524928,4.659659585790218,4.501893846901257,4.501893846901257,5.473069653338662,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,4.8279203309751|4.0193887351779|4.07943904179879|0.10785222073166|0.703789140988343|0.640178512591328|-0.111124041227325|0.910109475957543|0.486840537327274|0.497513064037103|0.0551169119829771|0.832437102030908|-0.185733726706997|0.936830855192587|-0.136398332896354|1.59715277800937|15.2589581756365|1.38461948698131|-0.659683028295316|-0.0663771424524895|0.124793315978145|0.467459201420079|1.83898853272534|0.684981530531688,dt4,Definitive_rep2
Tetrandrine,Cell_ER_Axial,Mahalanobis distance (cutoff = 1),7,0.8139018571430854,pow,3.0193476728823634,2.65245922032213,5.772374512143793e-4,NA,NA,3.4703367616278213,NA,NA,NA,-0.4438011543508036,1.0979536052860221,8.013859186305826,9.721741699989632,0.0025025031412356795,-36.66753044996127,0.9852020146157432,9.099420790505059,NA,2.4574526783196085,4.6865933963884245,5.722700505751754,6.987869078586719,8.081042997016961,8.081042997016961,8.809093149547602,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,2.1518690283398|4.13089332154128|2.10109527242193|0.713725935623115|-0.223416131369055|-0.222110796448789|-0.292507629624478|0.572552920325665|-0.0061079246204897|-0.2463377212747|-0.213747078314729|-0.608352908406368|-0.515780765807301|1.60767292123755|-0.594100487762523|0.65830547949568|12.5495067240098|0.820475887799995|-0.360287562496071|-0.0827641823784789|-0.553457233430367|0.14710675788651|1.39244119977782|0.388276934182734,dt4,Definitive_rep2
Tetrandrine,Cell_ER_Compactness,Mahalanobis distance (cutoff = 1),19,0.8139018571430854,poly1,13.140026388002902,5.6427540256343285,0.9625222692094249,NA,NA,NA,NA,NA,NA,0.9510750993055763,1.0979536052860221,0.9103586632931163,1.4863206716100943,6.733203784279957e-5,-67.22917004269102,0.9999320804905073,5.55555555555555,NA,10.69469188010471,0.555555555555555,1.11111111111111,2.22222222222222,0.8455927547646145,0.8455927547646145,1.140704626177465,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,13.7441596077922|9.34940963456731|8.81719195501452|3.994281455847|3.65479730867494|3.54025092571907|1.738997928665|3.60445734495519|2.13399511587664|1.34309022751468|1.19833889755956|0.0044378429883235|0.412802409046222|4.06212782717059|0.493546088674506|4.31016324836708|23.4250945803286|5.20421599882919|0.632715774410503|0.628345002343527|3.01567167109078|5.81928356076258|8.94235267816985|3.00694195468534,dt4,Definitive_rep2
Tetrandrine,Nucleus_DNA_Radial,Mahalanobis distance (cutoff = 1),9,0.8139018571430854,poly1,2.321209884275093,4.269394328992404,0.17003133320673475,NA,NA,NA,NA,NA,NA,-0.5379208673458684,1.0979536052860221,4.800391118427513,9.72885248809925,0.001739200442202518,-37.59698636917988,0.9907734939632185,5.55555555555555,NA,1.8892370356303843,0.5555555555555551,1.1111111111111103,2.2222222222222205,4.786775718293596,4.786775718293596,6.45736044397806,11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285|0.0316227766016838|0.0316227766016838|0.0316227766016838|0.01|0.01|0.01|0.00316227766016838|0.00316227766016838|0.00316227766016838,1.16322662565168|2.58658300126856|1.81783480129046|0.678967466140264|1.61719398297956|-0.244816068035823|0.560559129778804|0.52232984510471|0.0606006252138781|0.353418519606224|0.0250896663742853|0.184671296311508|0.191311859756291|-0.582302323729325|-0.14672735374684|0.00950270298375822|20.685344410101|-0.0613894562636046|-0.191273334024417|0.890684940589468|0.131140081831054|0.853354328131948|1.28327078300056|1.74978110214437,dt4,Definitive_rep2
