chem,feat,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,exp
Amperozide,Cytoplasm_AGP_Intensity,Mahalanobis distance (cutoff = 1),17,0.8589065274341403,exp3,33.71659383548728,1.6234594658948018,0.8777135973871252,5.36734678337507,NA,0.47787016746148336,NA,NA,NA,0.27335819020284113,1.1586649055086553,3.6196926413451247,3.8982824362965394,7.504870278719777e-15,-40.08787546817885,0.9999999999907875,48.46247667811621,NA,28.95940252814572,5.084365659628288,11.823335406725782,23.568559818589282,2.4123163581677565,2.4123163581677565,3.7414768610678797,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,29.1239415602158|31.1397940945855|26.0077174471476|7.72961164622231|8.77089653404104|8.76171169928721|3.31843996963551|3.17779196410639|0.501151860689037|1.85709925789441|1.91047628875325|0.494296032848426|3.10861894866078|3.37558518285963|2.24550890636228|0.898829035187781|4.10288662841962|0.821382090145434|1.06707977313793|0.0612010114463789|0.97392768647493,dt4,Definitive_rep1
Amperozide,Cytoplasm_ER_Intensity,Mahalanobis distance (cutoff = 1),17,0.8589065274341403,exp2,64.05107357335648,4.224164261912652,0.8850979745831453,18.09145684180025,NA,NA,NA,NA,NA,0.7422375270848423,1.1586649055086553,14.972236044149367,15.292917403439123,3.3953557217533255e-13,-54.18846418957436,0.999999999622029,62.74417150116785,NA,55.01388518132025,25.56112932194396,35.7530825032911,46.99393243986006,12.270364908243195,12.270364908243195,15.139828280131557,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,54.4986549161708|70.8282499447531|54.4927493490843|4.85886518734459|3.10240269325444|5.31289911439638|2.37121767265366|2.25629467132255|-0.148163883535447|0.354235656479211|1.76044888543668|-0.239479059386054|2.29325990983448|1.66948676405239|2.22232864014921|1.56396226360481|2.74847557530193|0.361901129783113|7.3522409392694|5.32863054307914|2.89339473487526,dt4,Definitive_rep1
Amperozide,Cytoplasm_Mito_Profile,Mahalanobis distance (cutoff = 1),20,0.8589065274341403,exp2,43.91313528254983,2.691135780178685,22.93601076209962,77.12354512797722,NA,NA,NA,NA,NA,0.8825855688871651,1.1586649055086553,3.620080735052462,3.9748764728546275,2.329122950926806e-13,-51.98604508300619,0.9999999997061609,46.27876558018565,NA,37.7172785342805,6.094079687419865,11.741686575400609,21.929696642209116,2.835354650315189,2.835354650315189,3.80085589191323,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,36.4070051988178|42.2939270820958|36.3452033155114|11.8348384742824|15.2668220819005|11.7996914179861|2.47271694338011|0.475473162936279|1.65292683594361|1.53124563957723|4.07976202536554|3.62347835215238|3.31021192520948|4.20006925186614|1.63543619538862|2.22066053880893|4.57758786932256|1.74760174825495|2.11287810028481|2.47596698633653|5.26165340015714,dt4,Definitive_rep1
Amperozide,Cytoplasm_ER_Profile,Mahalanobis distance (cutoff = 1),21,0.8589065274341403,exp2,108.17573964789207,2.664991076625637,6.265360757768989,27.155394641949147,NA,NA,NA,NA,NA,0.8503968845468026,1.1586649055086553,4.545564040302389,4.669954781642281,3.8020992768466686e-19,-51.552826221939085,0.9999999999990054,57.84078914552729,NA,92.91284889359063,15.064063554615075,24.696521189902636,37.41302728054403,3.488672937739771,3.488672937739771,4.607870812392636,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,88.4092622659628|98.5820403566945|93.0171756065803|13.9117840062336|13.7317450988116|16.3516243316423|4.73104617539883|3.93530350174413|2.53669546659691|2.63512946176133|4.38361895190879|2.85639483578715|3.4381830904081|4.42113651570825|3.93530079173812|3.26115912325224|2.80216511742781|1.6074668196783|2.49712789821471|1.07087829341846|1.64778190815312,dt4,Definitive_rep1
Amperozide,Cytoplasm_DNA_Profile,Mahalanobis distance (cutoff = 1),16,0.8589065274341403,exp2,66.2156926840078,6.219070850143135,1.4925701510465588,20.456992019976425,NA,NA,NA,NA,NA,0.5144418533614008,1.1586649055086553,11.60811192312826,11.997524952106144,7.701697390383373e-13,-54.29322123417513,0.9999999997560318,61.33685790972945,NA,56.87309066486735,21.81747432339227,32.13349515888445,44.0680627008068,9.298601693516565,9.298601693516565,11.753074266705271,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,45.9931222303605|82.5675728555066|57.3942388092914|6.29908502544221|5.01218558897436|7.02206737387512|0.432005032293144|1.15103848802165|-0.0301171008842293|0.691452302628755|2.5274187247086|1.87843258394741|2.50419518170546|2.43186811889903|1.92929396994392|0.697675185921026|1.70941384126129|1.21738288282269|0.980939005459535|1.27241181533888|0.379657431559621,dt4,Definitive_rep1
Amperozide,Membrane_AGP_Texture,Mahalanobis distance (cutoff = 1),14,0.8589065274341403,exp5,25.791355638348282,1.1420556145727945,NA,NA,22.15236370915266,2.0509935852311516,NA,22.726489702402976,NA,-0.06605018706709073,1.1586649055086553,6.1264004303637245,7.0442532016553105,1.9092607249773127e-18,-33.12363604862612,0.9999999999995711,22.726489702402976,NA,22.15236370915266,6.38567712838334,9.07046019384209,13.07769075594277,5.625010725344402,5.625010725344402,6.531342543592961,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,20.0482096125678|22.7654307199691|22.4782857377096|17.9174563173696|17.8547594683504|15.2151784873662|2.59127574394477|3.75400427355052|2.78338744058659|2.62474457623159|1.44700009502265|1.91634727129931|-0.489259119061405|-0.495359562220923|-0.0633177120296227|-0.178148760370811|-0.280724074166755|0.758767239383054|1.60843499053148|1.99041926374885|0.241346156926783,dt4,Definitive_rep1
Amperozide,Membrane_AGP_Intensity,Mahalanobis distance (cutoff = 1),18,0.8589065274341403,pow,30.15722043147882,1.8750831914811295,0.13684128477070753,NA,NA,1.2144243578294318,NA,NA,NA,0.4094263807003982,1.1586649055086553,5.4787172495379854,6.136514571933304,5.31656620158725e-14,-43.214053044306674,0.9999999997972903,42.38210374149618,NA,25.90223347786738,6.364248309119351,11.262268293600775,19.9298771758006,4.538142159798686,4.538142159798686,5.806768835339255,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,25.627510912449|29.0332699431648|23.9151271667317|9.30467183270556|9.98174469251338|10.8058226026675|1.79776515809605|2.28637600574612|-0.0694817106030586|1.2071160110729|1.03508744639785|0.147892837085046|3.02138213301498|2.47978332542148|1.55439604552527|1.49592831188166|2.61132150543479|0.105795249648118|4.80668974846263|1.47422082340003|1.11685282565849,dt4,Definitive_rep1
Amperozide,Nucleus_DNA_Texture,Mahalanobis distance (cutoff = 1),17,0.8589065274341403,poly1,13.754426869464229,3.086987002562986,0.15751689359064475,NA,NA,NA,NA,NA,NA,0.6445085551500571,1.1586649055086553,6.352905501579776,8.67084004093775,4.289998685437558e-7,-50.99049133666495,0.9999994179333148,37.5,NA,11.813767019298355,3.75,7.5,15,5.452789906245031,5.452789906245031,7.355813583524547,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,10.310880609338|14.5459867769282|11.6575095714763|4.56672572280876|5.7517897493438|4.56274757413083|1.20533915136612|2.80381204969761|-0.437980431676259|1.59276083477284|1.65488699003573|0.580219735526749|6.05805264419568|9.59825299111635|5.12240776213954|1.40541320755742|5.4129824532057|1.27408895856829|0.0317340874992795|1.38225878409729|0.0984938349185284,dt4,Definitive_rep1
Amperozide,Nucleus_RNA_Intensity,Mahalanobis distance (cutoff = 1),18,0.8589065274341403,exp2,16.890577689530023,1.7517013257099792,1.3448261621173523,30.40071898512606,NA,NA,NA,NA,NA,0.38872204901777546,1.1586649055086553,17.96086733527196,19.898069757366542,1.550141687274419e-8,-42.3203815481572,0.999999740198749,56.40329450967052,NA,14.507427429670797,13.11424003564853,22.24636065786454,34.95432112211383,15.01454550996324,15.01454550996324,18.89165819249671,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,14.4520214693717|17.7664493441419|12.5717149229912|2.44461834610501|1.63093852580684|2.92471886654861|1.8011749363726|1.14834244565577|0.302366217341957|1.52890680793172|2.80571307911551|0.883825660422549|2.55524315696071|3.92964710800991|2.125420662683|1.77385835690458|2.48315199748243|0.877970055650644|0.557509522423514|0.514360237335743|1.32391408781143,dt4,Definitive_rep1
Amperozide,Nucleus_DNA_Intensity,Mahalanobis distance (cutoff = 1),11,0.8589065274341403,exp2,22.618056102515897,2.1071931401213946,9.853553074716531e-5,6.151700047100033,NA,NA,NA,NA,NA,0.2598593924791806,1.1586649055086553,57.21421309292237,58.029021982700144,1.003623630323476e-9,-42.871670087350324,0.9999984295457576,70.73599765878078,NA,19.426796024322496,56.57174644411226,60.835467987987286,65.09934552563959,55.81506901484656,55.81506901484656,57.65648138419842,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,19.2781693446365|25.2410865287519|18.5195426968816|-0.320925848959227|-0.313732244666553|-0.549458725157667|0.0692131153509011|-0.152754800564407|-0.286200701899453|1.05288201729268|0.300460393890316|1.90964738551922|1.85781549492529|5.41424352245569|1.39268075997104|0.897015485708102|3.44783945943302|0.59899323900897|0.145762257075102|2.29761656509451|-0.160494197911298,dt4,Definitive_rep1
Amperozide,Nucleus_RNA_Texture,Mahalanobis distance (cutoff = 1),15,0.8589065274341403,poly1,16.628282087866186,2.320312894566744,0.19042853367045948,NA,NA,NA,NA,NA,NA,0.6505094476484509,1.1586649055086553,5.229028822276699,7.194136909750734,9.921915991643753e-9,-48.10222893390169,0.9999999727581559,37.5,NA,14.28214002528446,3.7500000000000004,7.500000000000001,15.000000000000002,4.510387760063814,4.510387760063814,6.084513088326085,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,10.9679420020797|18.1405349024158|14.1323283257656|7.47023319921783|5.92716125146004|5.05828220737608|3.51981881576529|3.30488322781182|0.240981530625944|2.04829760000476|4.42024265054752|0.335997309453814|4.87133227922132|4.67343934587816|3.08770409024534|1.40250407087969|3.18508856581861|0.622844713988903|0.457831709286187|0.377744194458838|0.316785287312295,dt4,Definitive_rep1
Amperozide,Nucleus_RNA_Profile,Mahalanobis distance (cutoff = 1),20,0.8589065274341403,exp2,66.67623248345512,2.820264007500176,2.2525144563282034,22.90576522261283,NA,NA,NA,NA,NA,0.8869305109272478,1.1586649055086553,9.379525170899319,9.696004599608237,3.9080256346247877e-14,-52.445247280264944,0.9999999996073411,59.97377747914316,NA,57.26865130475587,18.789951957203268,28.971521861132384,41.36333206818928,7.399304346203612,7.399304346203612,9.506143546525827,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,58.4464569727493|58.5892097393037|50.3741561743726|5.56061995218934|6.26507531358084|8.88436572644167|3.14503050988646|4.13613182438978|0.731034924931193|1.22915347490344|2.98271388237219|1.23744475100327|4.05014638241734|2.53129851854328|2.58010460984547|3.01871364571022|4.64274829178741|1.1029983869518|3.22333179685002|2.41288227082358|4.01312601493116,dt4,Definitive_rep1
Amperozide,Nucleus_RNA_Radial,Mahalanobis distance (cutoff = 1),21,0.8589065274341403,exp4,6.912522992709096,1.9088216348675993,NA,NA,5.937211119476421,NA,NA,0.09978336992664968,NA,0.3933948254547689,1.1586649055086553,0.016045447203368302,0.05444105898875965,3.035658692513872e-11,-43.262462749806325,0.9999999999690333,0.09978336992664968,NA,5.937211119476421,0.007384027392991562,0.015167380903222519,0.032123070181927255,0.022495011771169467,0.022495011771169467,0.03125351282721999,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,4.33329079225335|4.28151060817878|4.85879829279457|3.89215728509838|5.26331343768867|3.73160397803257|6.43164641764943|5.63722703095663|6.13857514469194|6.60460804792637|9.47188929245683|5.81823057638656|7.79490975598763|6.89835346330231|10.0387353435977|6.38627337485955|10.1149424736957|4.86256073293341|3.87909561364843|1.62468428348556|4.17081822347316,dt4,Definitive_rep1
Amperozide,Nucleus_RNA_Axial,Mahalanobis distance (cutoff = 1),21,0.8589065274341403,exp4,6.6316419554302195,2.6062693167790254,NA,NA,5.695960563125122,NA,NA,0.08159221096136685,NA,0.7344610395399649,1.1586649055086553,0.005886119913158956,0.05346548479828959,4.312805973221826e-8,-50.05891413543227,0.9999999559282224,0.08159221096136685,NA,5.695960563125122,0.006037871052424456,0.012402268467148873,0.02626682503244059,0.019240300316439612,0.019240300316439612,0.026770933663519278,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,5.06570076364634|6.03975448641855|6.08964752623817|3.76452570500397|3.74648468264831|1.59855306710722|3.58381677609015|1.42389785061306|3.13968630164103|6.87467693404045|10.6260586580123|6.11340010825678|7.40776693293875|5.95440031472407|8.41783416559694|7.29151126576541|12.0258196686544|6.95068312196741|2.35669672930605|2.86441392147888|4.98179416870519,dt4,Definitive_rep1
Amperozide,Nucleus_RNA_Compactness,Mahalanobis distance (cutoff = 1),17,0.8589065274341403,exp2,58.65195668052798,3.7096777959078935,0.8882941857346752,18.493597875254352,NA,NA,NA,NA,NA,0.5512407629246212,1.1586649055086553,15.3023629135116,15.603750961145726,8.91965141190143e-13,-49.95070062858431,0.9999999989690348,62.498918902221284,NA,50.37654843968991,24.861315939483134,35.09702334056764,46.47502819747173,12.510312656646104,12.510312656646104,15.438596471033353,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,35.5036389744765|50.6552570724997|50.9032671147797|4.63067279731895|4.96661919551515|3.30837997558136|0.701961249412795|0.795943777924117|0.888332714934857|1.75279762826938|2.10885294077099|2.80247849496461|2.70811094953564|4.83175737336803|2.00169496291961|1.53637774381847|2.48076531935337|1.43989543747844|2.98281775985916|0.372109855601364|0.0120438648828656,dt4,Definitive_rep1
Amperozide,Cell_DNA_Radial,Mahalanobis distance (cutoff = 1),17,0.8589065274341403,poly1,17.397004436597648,2.076745633281054,0.19923200891192558,NA,NA,NA,NA,NA,NA,0.5476833739905271,1.1586649055086553,5.201729527976104,6.5484123540758326,5.750756959228512e-10,-45.758915590505545,0.9999999851460546,37.5,NA,14.942400668394418,3.7500000000000004,7.500000000000001,15.000000000000002,4.311087019224089,4.311087019224089,5.815656388933296,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,14.2697699418672|17.06806175166|13.0674348500359|7.3835234582146|7.07463520173994|7.30141764911564|1.97367643511411|1.65285324976245|-0.342811256440874|0.689995147635994|3.26882065024488|-0.0695780270123587|2.19651972387647|0.782531277159504|1.86081932911587|1.78447356165262|3.68490343158415|0.975741628766836|4.94452936754897|3.32261609145335|2.94702378385752,dt4,Definitive_rep1
Amperozide,Cell_Mito_Radial,Mahalanobis distance (cutoff = 1),19,0.8589065274341403,exp2,19.966627008365354,2.8119842171433924,0.2849108349908589,18.230330926321315,NA,NA,NA,NA,NA,0.8617636959428154,1.1586649055086553,28.75073971712547,30.58698479725178,1.3125755579216499e-6,-52.20005357044575,0.999997684238105,62.65920767468102,NA,17.149466268327803,25.316395733214474,35.524623984941535,46.81375700586381,25.339252834070024,25.339252834070024,29.582398030274454,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,16.8282326437983|18.4174052451419|16.2923091267675|0.646411471622825|1.71696071516311|0.421934916464127|3.8123689264475|2.14104140384701|0.993706219197917|2.10596598821723|5.02854985937722|1.46058220777488|3.14375119720457|3.54360693303125|2.7821957579166|2.08148330209857|4.46751884293454|1.15454854035537|6.72647059495111|2.58795031198151|2.60199232462621,dt4,Definitive_rep1
Amperozide,Cell_Mito_Axial,Mahalanobis distance (cutoff = 1),15,0.8589065274341403,exp2,62.88704523806595,2.9564068486250896,0.15632290371732016,12.824970967408747,NA,NA,NA,NA,NA,0.3708514924779355,1.1586649055086553,27.111966581238796,27.538488290574357,1.0617425752466908e-14,-46.10422697060928,0.9999999935197348,66.14736404269087,NA,54.01409364602092,37.26440614040587,45.79824930642332,54.506196836922825,23.994829964084147,23.994829964084147,27.312813696713654,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,51.358918485299|65.5768497445743|54.83538714813|1.92808986502226|1.53094170510099|2.07328459024334|1.15721107761323|0.576651952853382|0.109848266222331|0.144608673006826|2.10450327579364|0.236793862970074|0.631506299011364|1.19792932338879|1.21575398568036|1.21485888119061|3.61492611946011|0.536301154178834|1.6360812528308|1.86450234361887|3.53996712118569,dt4,Definitive_rep1
Amperozide,Cell_Mito_Compactness,Mahalanobis distance (cutoff = 1),19,0.8589065274341403,pow,5.810840251163847,0.9967832693866439,1.3666787267179004,NA,NA,0.30000001389224595,NA,NA,NA,-0.1580379581031267,1.1586649055086553,0.38534838648868985,0.9315397786405446,9.340522220649735e-10,-30.642820027096676,0.9999999879213435,7.440943227229786,NA,4.9909686216016675,0.0034537811270589384,0.034811928625056436,0.35088221575522643,0.2126171344941251,0.2126171344941251,0.5767284905880988,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,5.80535933418814|5.35350851140068|4.22507354272151|2.56703252421787|4.85966108385268|4.15302929638472|2.3280431198265|1.78349593916047|1.05365666160701|1.50149192350854|2.5200487180076|3.81852207158029|2.76804909811795|1.14608801919752|0.61837427107503|1.03814318643583|3.16477575451085|1.25836919069491|1.82448246960767|0.574918250039081|1.34621971803259,dt4,Definitive_rep1
Amperozide,Cell_AGP_Axial,Mahalanobis distance (cutoff = 1),8,0.8589065274341403,pow,77.37971288145657,2.4091322068199466,1.4594589312207248e-5,NA,NA,3.551020581900425,NA,NA,NA,-0.48765454060945573,1.1586649055086553,23.903703600312046,24.04935613972497,7.870562432403386e-22,-31.70091434799336,0.9999999999597071,61.70046721652262,NA,66.46194048486268,32.261107405388735,39.21498757721272,47.667776290409634,22.039743072834494,22.039743072834494,23.97833846647396,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,66.5978320568026|77.0854024497114|66.1743770166374|4.22358464004998|2.04321851015967|3.8903535507162|0.263655719709773|0.629345533622573|-0.660769923822314|-0.350143246615689|0.259476042491117|-0.582964560285336|0.0823060158655086|-0.468524197372846|0.536668285796201|-0.11455639654674|1.04402876634871|-0.547956456646536|1.52348051615311|0.379475389188714|-0.0727299863834839,dt4,Definitive_rep1
Amperozide,Cell_AGP_Compactness,Mahalanobis distance (cutoff = 1),12,0.8589065274341403,exp5,38.119472900847526,3.064742026405169,NA,NA,32.74106409688677,6.360956540416304,NA,33.02891915514202,NA,0.4951858093412569,1.1586649055086553,20.306119811383123,21.23749025136867,5.940679701321363e-14,-49.179224410467,0.9999999999953072,33.02891915514202,NA,32.74106409688677,21.93450710591169,24.562589535009764,27.638189996034445,19.781212628071184,19.781212628071184,20.7497451383826,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,34.2945602473035|32.7743108650814|31.1215715689131|15.523993808754|17.7264777052289|17.6481296035336|0.200540708351456|0.421187248169903|-0.570097197277956|-0.157566934187202|0.198470122658177|1.72256141665644|-0.00535751288380248|-0.314991702173868|-0.0952910057467334|3.25454643541618|2.75512624792673|0.140626941185267|10.3308177217181|5.11532346595568|5.85604346167932,dt4,Definitive_rep1
Amperozide,Cell_ER_Radial,Mahalanobis distance (cutoff = 1),20,0.8589065274341403,exp2,31.0365788605437,2.8375215442149493,6.1235514192708225,44.70381831060546,NA,NA,NA,NA,NA,0.8497777352296252,1.1586649055086553,7.351618453413682,8.357382077171133,1.616335002464115e-9,-52.20105386785304,0.9999999920821075,51.6697318341815,NA,26.657520172545436,8.803709665963494,16.155657653910296,27.997506600200428,5.86776823550156,5.86776823550156,7.746860154869194,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,20.0837706282127|26.7284308496294|30.2261899390207|5.97836660761886|6.07512034961979|6.95380450355293|3.19136404644003|3.40915098102131|0.46654884373554|1.19162257862682|3.10668884498412|0.972605435060427|2.66876354451006|2.9201051430662|1.65604972516588|2.84957860184002|4.09376221550183|0.925319936296958|5.89180970037224|3.3388846750236|3.44571849450069,dt4,Definitive_rep1
Amperozide,Cell_ER_Axial,Mahalanobis distance (cutoff = 1),20,0.8589065274341403,exp2,68.46873326422194,2.955774432715875,0.6887723750888939,16.820780285385972,NA,NA,NA,NA,NA,0.8746379427596229,1.1586649055086553,16.39858128233269,16.76787184469389,5.893965636634304e-14,-52.82499247029187,0.9999999989392883,63.534332286093274,NA,58.80824192578728,27.95365395306638,37.93585292523809,48.68941128479153,13.618116483767608,13.618116483767608,16.596119547496297,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,57.9578678483238|63.731694394518|57.0663219301293|3.85595355780461|2.8011774087764|5.07647019500922|1.94754446170687|2.19985901899577|1.11690009152041|1.59836059243334|3.03100744902603|0.84214701366228|2.3725041618171|2.81085327699884|1.91687148002961|2.73095479264872|5.23453587239166|1.92497716162061|4.66194827354013|2.37776480365051|7.44751633745758,dt4,Definitive_rep1
Amperozide,Nucleus_DNA_Profile,Mahalanobis distance (cutoff = 1),13,0.8589065274341403,exp2,16.068133226399038,1.4439746322219125,7.245629905996816,70.3338355313945,NA,NA,NA,NA,NA,0.1446155825649757,1.1586649055086553,9.886764349503077,11.28977334365508,2.9175772129856376e-10,-37.827030274977645,0.9999999545660865,47.05639075483645,NA,13.801024511835527,6.398316398247993,12.262799509663395,22.701644226332576,7.879179074631457,7.879179074631457,10.433626884950773,75|75|75|33.3333333333333|33.3333333333333|33.3333333333333|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,14.8000203561097|14.1049590203175|10.728005045766|4.83518864773941|3.13548660641078|4.69290690710377|1.56789155415541|4.10448977417298|-0.75754662269633|0.55162502921579|1.12379183252629|-0.783144819490012|2.3318747891825|0.309056974740973|2.01658318593813|-0.00749491230749233|1.42356343296979|0.142944537430503|2.55799357739304|-0.43853213896719|-0.287415557756403,dt4,Definitive_rep1
