"","name","assay","n_gt_cutoff","cutoff","fit_method","top_over_cutoff","rmse","a","b","tp","p","q","ga","la","er","bmr","bmdl","bmdu","caikwt","mll","hitcall","ac50","ac50_loss","top","ac5","ac10","ac20","acc","ac1sd","bmd","conc","resp","errfun","exp"
"47","Ca-074-Me","Mahalanobis distance (cutoff = 1)",17,3.45516375241837,"exp4",21.1734487037867,5.25393672498825,NA,NA,73.1577324750136,NA,NA,2.26528741591069,NA,1.49811324376907,4.66101590201239,0.186383431653377,0.246771649989008,5.32304198353025e-15,-65.3729890410393,0.999999999949389,2.26528741591069,NA,73.1577324750136,0.167632585914662,0.344330694760569,0.729259662176445,0.158113743559138,0.158113743559138,0.215146864000679,"5|5|5|3.125|3.125|3.125|0.9765625|0.9765625|0.9765625|0.30517578125|0.30517578125|0.30517578125|0.095367431640625|0.095367431640625|0.095367431640625|0.0298023223876953|0.0298023223876953|0.0298023223876953|0.00931322574615479|0.00931322574615479|0.00931322574615479","69.7609988170066|53.5931763749697|60.9647780425542|40.9200901560951|44.2864626351384|34.2715574384992|24.1582575127106|22.8411128697076|20.822706911102|7.49400148673996|9.90221077614709|4.31555328179292|-1.22092001240931|-0.817255830586507|-4.93024650028252|-5.68747207363884|-4.66189989349966|-4.07377782692238|-2.68611853405867|-4.86551032984524|-2.15662656751551","dt4","June_24"
"48","Actinomycin D","Mahalanobis distance (cutoff = 1)",17,3.45516375241837,"exp4",7.9038281324276,4.95358788052267,NA,NA,27.3090204685084,NA,NA,0.0359118555140956,NA,1.34248453246334,4.66101590201239,0.00663482829787344,0.0133498615980027,6.40945904648712e-14,-62.9825735428676,0.99999999999978,0.0359118555140956,NA,27.3090204685084,0.00265749818876798,0.0054587131294942,0.011561035229523,0.00700837910834087,0.00700837910834087,0.00969597196417882,"1.25|1.25|1.25|0.78125|0.78125|0.78125|0.244140625|0.244140625|0.244140625|0.0762939453125|0.0762939453125|0.0762939453125|0.0238418579101562|0.0238418579101562|0.0238418579101562|0.00745058059692383|0.00745058059692383|0.00745058059692383|0.0023283064365387|0.0023283064365387|0.0023283064365387","29.5472332991176|25.2350244158381|32.4702353538979|23.4080209537067|23.2836057462312|25.7620592926558|28.4743034003883|26.7063870275001|31.2146234576027|21.8831910967969|19.1779099940097|21.6945620420136|4.04182340558191|18.4112095076972|24.5083810492143|-0.341016039002803|3.52898188729513|-3.44966299271686|-2.18880141837287|-3.12525606083025|4.44898417884266","dt4","June_24"
"49","cucurbitacin","Mahalanobis distance (cutoff = 1)",14,3.45516375241837,"exp3",23.7238028239765,8.19160972323687,11.3009174626275,0.2287715470514,NA,0.388786105802122,NA,NA,NA,1.88426042027533,4.66101590201239,0.0134916575489242,0.0167295148478696,7.37638592243616e-11,-63.533289503428,0.999999997793486,0.685157851294811,NA,81.9696235869244,0.0111976230492695,0.0481115651245603,0.172657165582443,0.00764486614657036,0.00764486614657036,0.0148479789928206,"1.5625|1.5625|1.5625|0.48828125|0.48828125|0.48828125|0.152587890625|0.152587890625|0.152587890625|0.0476837158203125|0.0476837158203125|0.0476837158203125|0.0149011611938477|0.0149011611938477|0.0149011611938477|0.00465661287307739|0.00465661287307739|0.00465661287307739","83.8165438262249|92.0278036597862|72.2154557494198|21.4193939571304|24.048963066469|30.5843495221964|28.3121906027738|36.5213868815855|22.6496391661989|8.73155421502679|14.6942712373714|8.37722163302666|1.6546550631523|7.99435053999444|3.30385138270693|-3.01227096508591|0.827312108999829|-4.41483135118583","dt4","June_24"
"50","5-Nitro-2-(3-phenylpropylamino)benzoic acid","Mahalanobis distance (cutoff = 1)",12,8.34831549298549,"pow",2.04138457330257,11.6926563263384,4.28069674754752,NA,NA,0.300004609505691,NA,NA,NA,1.87197576086642,11.2618776000374,10.8100505950172,76.2364379714839,5.65330207797941e-05,-87.0704553191532,0.998208156070713,9.92160878751143,NA,17.0421224604434,0.00460574597525815,0.0464213624412959,0.467881403464805,9.26687087206759,9.26687087206759,25.1361997161324,"100|100|100|75|75|75|31.62|31.62|31.62|10|10|10|3.16|3.16|3.16|1|1|1|0.32|0.32|0.32|0.1|0.1|0.1","64.1713749252489|28.0868703558141|15.6707183823071|20.9333753981245|2.81746501248166|9.09305303201182|16.7103659896216|3.50749885206776|8.0787676420751|9.1598909064935|3.45178276662015|7.2984700851118|13.4152934207719|1.09834800460506|10.5694760089672|11.8853138585557|3.22789530383178|3.87097512795143|7.73222472591207|6.50426332571665|-1.00080094860263|19.1539012112594|8.82075004691314|-2.33030577865621","dt4","Oct_24_AY"
"51","Metoclopramide","Mahalanobis distance (cutoff = 1)",7,8.34831549298549,"exp2",2.05366071511805,29.5385717504826,0.000150914924404502,8.59070602242853,NA,NA,NA,NA,NA,1.84323867482441,11.2618776000374,93.7538441324766,101.196261111119,0.0542550934204887,-97.8028147179173,0.915793276392501,94.0454519599833,NA,17.1446075653557,74.2659813527176,80.2198489165414,86.1740945027298,93.818002172697,93.818002172697,96.3897064822667,"100|100|100|75|75|75|31.62|31.62|31.62|10|10|10|3.16|3.16|3.16|1|1|1|0.32|0.32|0.32|0.1|0.1|0.1","20.5936636703284|20.0629330337104|8.36109372739265|5.81248933993869|-1.7646788580074|-1.12137722316042|7.24299797739515|-5.04986545851385|1.19431284620183|-1.26869233695519|4.43415401999957|3.29416750315353|-0.907888436066017|-2.63152450903037|2.98110963604346|54.9419954514022|-3.65300666531768|-0.622052844102193|128.160669578002|-2.52016736631461|-1.84168311988297|32.1317031135917|13.3691450914519|1.11715183986813","dt4","Oct_24_AY"
"52","Fluphenazine","Mahalanobis distance (cutoff = 1)",15,8.34831549298549,"exp3",6.79938094932877,8.46692088378507,2.34227526524431,0.99079143114803,NA,0.389994112586188,NA,NA,NA,1.87777545394804,11.2618776000374,3.87686384977553,4.66345326524431,6.17811725803628e-11,-85.1503511617426,0.999999949073741,11.1893794787552,NA,56.7633773219917,0.54800235830823,1.68691556564561,4.25834663960932,2.89045090071664,2.89045090071664,4.2173362223707,"20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02","56.0025286548254|60.5233968149988|79.2674239598832|28.1262990148855|26.4585885921323|37.3427599902234|19.2325648612862|15.185530101174|18.2407244310866|13.2459456078561|3.36508901551489|6.37093294193641|2.13823936030767|5.04773702131892|0.616615689960597|4.71565166928736|6.29773964086449|9.01967953388422|3.55777428285583|14.6211653556604|7.47152181922976|10.4847459673785|13.6969654343915|15.2220966211818","dt4","Oct_24_AY"
"53","Rotenone","Mahalanobis distance (cutoff = 1)",15,8.34831549298549,"pow",6.1717679171255,7.17007729331171,46.4819542533009,NA,NA,0.461707847655189,NA,NA,NA,1.90403162623006,11.2618776000374,0.0362561232838509,0.0627542828730289,7.67904194620302e-11,-73.0007540138971,0.999999972187776,0.278531429085152,NA,51.5238657216496,0.00190108888533837,0.00853089893074821,0.0382813434594815,0.0242627911350643,0.0242627911350643,0.0464012813002414,"1.249875|1.249875|1.249875|0.52699357206706|0.52699357206706|0.52699357206706|0.16665|0.16665|0.16665|0.052699357206706|0.052699357206706|0.052699357206706|0.016665|0.016665|0.016665|0.0052699357206706|0.0052699357206706|0.0052699357206706|0.0016665|0.0016665|0.0016665","57.4662279722659|59.275149216568|42.3667121410719|26.2434838298953|37.1946300614027|27.4872572627143|21.7834692947778|26.8613842835075|10.3312192807778|0.876499332068807|19.3449994587908|17.1402731017989|13.2153947491832|-0.219288213138181|15.1453580998767|1.44652208348935|9.35303991361801|-2.60576242228289|1.40274920976722|-1.44282686434263|15.5418909709799","dt4","Oct_24_AY"
"54","Rapamycin","Mahalanobis distance (cutoff = 1)",16,8.34831549298549,"pow",4.04888484294977,13.5232763225014,14.7657207501146,NA,NA,0.300000055343747,NA,NA,NA,2.07157659370373,11.2618776000374,0.236427090938857,0.772287137995781,3.14887480334896e-06,-69.1398041418209,0.999988670404285,1.56855133305098,NA,33.8013680637117,0.000728058066122013,0.00733836233653878,0.0739660259094033,0.149444806524273,0.149444806524273,0.405372154104234,"15.81|15.81|15.81|5|5|5|1.58|1.58|1.58|0.5|0.5|0.5|0.16|0.16|0.16|0.05|0.05|0.05","29.5859533986989|41.8238806026218|36.943158963941|22.2412212056635|7.58144086172404|18.0433356720534|19.4004307671002|9.91865668137994|13.0930878144687|13.7458430631903|14.2892190090322|32.8147933787935|16.9536844170225|11.3651424358485|3.29346965795269|16.1331661790389|51.9458197327054|14.0147084615364","dt4","Oct_24_AY"
"55","Tetrandrine","Mahalanobis distance (cutoff = 1)",10,8.34831549298549,"exp4",7.00424104801914,6.90302478523204,NA,NA,58.4736140577831,NA,NA,2.25044916291599,NA,1.80940067677586,11.2618776000374,0.552127151831395,0.873806892011805,1.30542208386437e-09,-51.1482262230168,0.999999850249207,2.25044916291599,NA,58.4736140577831,0.166534546565444,0.342075234404054,0.724482811658404,0.500155209169632,0.500155209169632,0.69457911497543,"10|10|10|3.16|3.16|3.16|1|1|1|0.32|0.32|0.32|0.1|0.1|0.1","46.6623263576539|68.9023767472398|55.9593234372192|39.7482569244374|33.0974076631941|34.723095247609|18.3035299030138|20.0234840894814|7.96486528509494|18.1627703621413|10.2129916154139|-1.84905764908931|-4.06210319840092|-5.75113357813952|6.46657813825391","dt4","Oct_24_AY"
"56","Fluphenazine","Mahalanobis distance (cutoff = 1)",23,5.86534873197016,"exp3",8.03768833030735,10.1891247359867,10.6128154172099,3.45014304132467,NA,0.300000995982058,NA,NA,NA,2.0328244001592,7.91235543942775,0.388246493686926,0.63291664738013,3.11302473468939e-10,-89.0401186358467,0.999999999230156,5.81798195167721,NA,47.1438450561396,0.016297370904771,0.122733364598562,0.762290466703752,0.223492997406829,0.223492997406829,0.490758241519885,"20|20|20|15|15|15|6.32455532033676|6.32455532033676|6.32455532033676|2|2|2|0.632455532033676|0.632455532033676|0.632455532033676|0.2|0.2|0.2|0.0632455532033676|0.0632455532033676|0.0632455532033676|0.02|0.02|0.02","76.8570664157652|65.9094940672012|46.2736109877022|29.103508278724|39.0454847747991|35.8523276100763|19.8229390089983|13.3646199637354|24.5737592556513|12.3757075014055|8.14622458187581|8.94740536890816|11.90768405225|14.1960352860986|13.3835638815531|8.19054743227046|14.8212958617004|11.4783557992912|10.1873501644479|19.8387090616074|9.66881701430628|3.46118711251349|12.7169458904152|19.4739276409332","dt4","Oct_24_EC"
"57","Rotenone","Mahalanobis distance (cutoff = 1)",21,5.86534873197016,"pow",8.12993346809712,8.25442416568328,44.5985585800566,NA,NA,0.300000343585244,NA,NA,NA,1.98660106995297,7.91235543942775,0.00208973287061814,0.00493259385447976,5.14364346146996e-11,-75.3321258333806,0.999999999689377,0.124003633747966,NA,47.6848949581052,5.7557894126194e-05,0.000580145684014333,0.00584748660092636,0.00115676929061566,0.00115676929061566,0.00313775781479751,"1.249875|1.249875|1.249875|0.52699357206706|0.52699357206706|0.52699357206706|0.16665|0.16665|0.16665|0.052699357206706|0.052699357206706|0.052699357206706|0.016665|0.016665|0.016665|0.0052699357206706|0.0052699357206706|0.0052699357206706|0.0016665|0.0016665|0.0016665","42.8885181616173|65.8098744235501|52.2477306762581|29.5522054841287|42.568977034645|24.9273158062219|15.83411711815|22.8203206391826|20.7211678265091|9.62181195094154|25.6855211941501|15.2440236196671|15.8750907802836|21.5784060618087|23.9494320008393|20.1636863032797|14.0849586137512|22.7450468903753|6.26924898888618|6.07747275462235|11.3871252002933","dt4","Oct_24_EC"
"58","Tetrandrine","Mahalanobis distance (cutoff = 1)",14,5.86534873197016,"pow",10.2510154584553,8.12440687497543,30.1342150509704,NA,NA,0.300000843935374,NA,NA,NA,1.95824562290081,7.91235543942775,0.00855413051273371,0.0163173837330639,5.37230526445921e-10,-53.5389251774423,0.999999998739323,0.992132105984715,NA,60.1257805206573,0.000460516873565324,0.00464168905317553,0.0467849898735869,0.00427352763364505,0.00427352763364505,0.0115920024166294,"10|10|10|3.16|3.16|3.16|1|1|1|0.32|0.32|0.32|0.1|0.1|0.1","46.8792021344074|55.4764002535636|68.0849364145969|44.2247622240546|48.9019605140708|45.0835384382928|30.4415402746123|29.7275734706046|31.2223868027203|29.2348574614232|10.6488236033966|6.70123617665752|18.5762528808151|27.8767800373394|4.60614719575996","dt4","Oct_24_EC"
