chem,feat,assay,n_gt_cutoff,cutoff,fit_method,top_over_cutoff,rmse,a,b,tp,p,q,ga,la,er,bmr,bmdl,bmdu,caikwt,mll,hitcall,ac50,ac50_loss,top,ac5,ac10,ac20,acc,ac1sd,bmd,conc,resp,errfun,exp
Tetrandrine,Cytoplasm_Mito_Profile,Mahalanobis distance (cutoff = 1),22,1.0260345323832543,exp4,10.469454595638476,2.0062043497302344,NA,NA,10.742021950343636,NA,NA,2.619903773524879,NA,0.5046202142637952,1.38412058418501,0.39111915247308365,0.7091573038892899,9.904998297820846e-14,-64.17473196632588,0.999998193142626,2.619903773524879,NA,10.742021950343636,0.1938744025675863,0.39823347810414117,0.8434206305990758,0.3794486484705077,0.3794486484705077,0.5213835051880809,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,0.955482653626573|0.996518242450016|0.181945585142876|0.483534198541571|-0.0733101023143371|-0.56868292416249|1.1505164987411|1.24320174027517|1.43298160041903|15.013466272822|10.4338366240492|9.92159747450385|8.96342133220399|4.31883936821758|3.17044315243383|9.52627230850523|8.25279007648862|8.14158352800406|10.0410727528034|9.77381313799229|5.78969568717153|3.48808808586946|3.76985234499896|1.2513670310284|2.33574814991436|4.13913766737712|3.34771486383871|0.373096771797969|3.11613065097236|-0.517635994287628,dt4,Definitive_rep4
Tetrandrine,Cytoplasm_AGP_Profile,Mahalanobis distance (cutoff = 1),22,1.0260345323832543,exp5,36.27342660758169,3.987796216842383,NA,NA,37.21778830724837,2.153869559012724,NA,2.913808605302564,NA,0.6014970554772328,1.38412058418501,0.714786863632346,0.7966528069174912,1.6779762636855887e-23,-74.93154100383664,0.9999999999443476,2.913808605302564,NA,37.21778830724837,0.8698988407962485,1.2150969162746612,1.7215632560865115,0.6562777588046695,0.6562777588046695,0.7558692658297548,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,2.78457394262878|0.621713689455297|1.47993450679516|0.611076420430282|0.652086879121164|2.14069519435402|4.12209072944285|3.78308006147664|3.79541466395578|23.7522787294161|34.4216878638213|23.6274786100294|24.8172850152614|25.3873437081563|30.2352470084578|24.6023208401671|28.2648394508641|19.801848939668|37.9179698044576|38.4193001171613|40.9632662533072|4.65616801487259|4.28438458384227|1.44558483527355|-0.146599453111972|0.44492506584501|-0.427445701664235|1.62813580255241|0.118049644777953|0.294948833155687,dt4,Definitive_rep4
Tetrandrine,Cytoplasm_ER_Profile,Mahalanobis distance (cutoff = 1),27,1.0260345323832543,pow,17.362324063963513,1.902499313162423,4.520049507865872,NA,NA,0.569564788598316,NA,NA,NA,0.4645280228843528,1.38412058418501,0.11018222252358376,0.14276861087797385,1.2254074967882153e-20,-62.85964959849322,0.9999999980040288,3.2902670332039743,NA,17.814344052055326,0.057743703330970904,0.19499836858307643,0.6585023397636312,0.07401932307735919,0.07401932307735919,0.1252017894423048,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,1.31265296018966|0.434027767477183|1.8857800206675|1.28993990555988|3.70642663390744|1.65357612214649|5.75083144022001|2.89352229985363|4.735871611078|14.2140094523564|20.7747040703296|16.1243025626108|8.27665842251619|9.31031079134955|8.48768101597222|12.3713643278824|12.4274736440696|9.59592496353811|18.5935806732339|21.2640167479763|16.3331089020716|6.35388363723964|5.61696421879251|0.876244569068969|2.75148634546653|1.7691213164745|4.4334415410466|0.479297276443962|3.54229023165717|4.69510701640768,dt4,Definitive_rep4
Tetrandrine,Cytoplasm_DNA_Profile,Mahalanobis distance (cutoff = 1),20,1.0260345323832543,exp2,24.470232593956922,3.0759909252299495,2.141624103116323,4.368520082310148,NA,NA,NA,NA,NA,0.2026314579674772,1.38412058418501,2.1335926056458354,2.2541256810471024,2.9699280521312364e-17,-64.1068828972744,0.9999993184954393,8.413601966894019,NA,25.107303656850057,2.0153078210499413,3.389137025928711,5.274447452289271,1.7099621548152026,1.7099621548152026,2.177826106081929,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,0.208937271851541|-0.36095051729542|-0.0640055704615665|1.5072640845658|0.753020519965378|0.305909330565051|0.244885578946216|1.74948774439761|0.776574142969245|27.9117657589609|25.118870670086|26.2694244497751|3.62725764325097|2.3063447552455|1.37513575336429|3.62619241032447|2.87967055643814|1.83247109098254|13.3523450526536|21.0946119515103|15.1947676885092|1.0265337609764|0.790759410741888|2.22613974689715|0.408829237843154|0.941345994556122|1.43744319185975|1.10371877300524|2.62776412916348|1.37145359314867,dt4,Definitive_rep4
Tetrandrine,Membrane_AGP_Texture,Mahalanobis distance (cutoff = 1),17,1.0260345323832543,hill,27.314109911901742,3.631892115995874,NA,NA,28.025219990922913,2.612979219639592,NA,1.7908473807810026,NA,0.8921544080478627,1.38412058418501,0.48788735726550697,0.6817846733866866,2.0117732627525824e-20,-78.96309718574187,0.9999999994557424,1.7908473807810026,NA,28.025219990922913,0.5803276765366481,0.7724409228041618,1.0535308467146753,0.5123248021173711,0.5123248021173711,0.5774584162021966,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,-0.847576470203685|0.53722326252184|-0.791450781042811|0.835722496198907|0.210695145370464|-0.734666950303072|15.800238159037|2.59953083274187|6.30631590631891|27.5934353305217|31.7394372570542|24.4850771595209|28.004014043003|24.2682149187942|23.8855218197029|25.9386621779566|22.4535761125846|18.4080099840737|28.4057105006021|17.0429617925695|30.1691104303169|11.2327147010917|11.2357699108645|-0.442292708628182|-0.761260338711432|-0.564420250806875|0.148769443507053|-0.677285266254641|-0.213770526113612|-0.156111725373234,dt4,Definitive_rep4
Tetrandrine,Nucleus_RNA_Profile,Mahalanobis distance (cutoff = 1),23,1.0260345323832543,pow,8.9004834818731,1.8452152239377828,2.0575906826893813,NA,NA,0.6188973996674967,NA,NA,NA,0.255115053202703,1.38412058418501,0.4473000512847264,0.6285086132754805,1.778943396585963e-14,-58.56885885945716,0.9999983139610193,3.625435947570602,NA,9.132203407308545,0.08781799826497003,0.26914157369992864,0.8248558168578616,0.3248756163379403,0.3248756163379403,0.5269718249165506,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,1.15764640083031|0.00904852711407722|-0.0398914790310251|0.663650014768294|1.97319479329165|0.903320484605444|4.59415196753968|3.95251830992636|2.19526865362309|8.99460195866376|10.7039399679449|7.456436258309|10.7747841112816|5.33926442791049|2.71382914637713|3.61933621754516|4.03894996978346|2.35880521593649|13.7115294383449|8.25799239692788|9.60317299185095|3.93160526469804|2.52121826965787|-0.261949943583101|2.21051941625214|-0.668596717617135|1.46978391614812|1.6609403127737|-0.355344780314192|1.46981273980701,dt4,Definitive_rep4
Tetrandrine,Nucleus_RNA_Radial,Mahalanobis distance (cutoff = 1),24,1.0260345323832543,pow,6.700573147679481,2.051269270142831,2.445742471456166,NA,NA,0.42922303593334105,NA,NA,NA,0.5811212313402357,1.38412058418501,0.18493349773173573,0.4140700620666047,3.940296803442465e-9,-65.7280376216179,0.9999594979758494,2.2101436004096944,NA,6.875019436279107,0.010342592487322846,0.051995578152607254,0.2613986919370245,0.1321567144799392,0.1321567144799392,0.265454391070051,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,2.09340398227588|0.523390210426971|2.46332246120862|1.07846735963219|4.54770619199874|-0.398584832199994|4.01482094418386|1.26402513563341|1.3185854850342|7.04909029378592|7.37636061771803|3.65061070358528|6.8327714702178|0.295085810881279|0.376117317479421|2.18391096284426|6.32251320280925|8.12997390533964|7.66965264009667|9.60598632096592|6.44858432215377|0.837377710494353|1.69061129323674|0.261828352468714|2.39846941312442|3.93400589900389|1.88108680819358|1.52218059806402|3.87121431887825|1.45456564139231,dt4,Definitive_rep4
Tetrandrine,Nucleus_RNA_Axial,Mahalanobis distance (cutoff = 1),17,1.0260345323832543,pow,2.766419671608492,1.446270123744284,0.8856670884799607,NA,NA,0.48367765938821217,NA,NA,NA,-0.03436562724787965,1.38412058418501,1.6915377566253247,4.1069064169117615,9.588377534625866e-7,-50.78317104244055,0.9995086922139155,2.650819707420478,NA,2.8384421141346547,0.02269277215085652,0.09511846923480688,0.3986962513626353,1.3554863430782607,1.3554863430782607,2.517061895279907,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,1.34001470194401|0.661432688459395|0.112501346008767|-0.23268010207946|0.657650747091745|-0.0221100560901185|2.2789280386152|-0.516719788742519|5.13775819363194|3.20988195969981|4.15617217774184|3.20457745616818|1.06682695452712|1.36434754057153|1.71326173712365|2.68818024705709|2.37006645725814|-0.103915991559856|2.11143936970519|2.64154929408567|1.76260437471705|5.10756337109944|4.10012203841499|-0.185749741537051|-0.404817771444374|0.974805783666385|1.04690196653662|0.27796773214987|-0.626883174806716|0.0222074914814194,dt4,Definitive_rep4
Tetrandrine,Nucleus_RNA_Compactness,Mahalanobis distance (cutoff = 1),25,1.0260345323832543,pow,5.2249551902299975,2.055939134645541,2.277993787574628,NA,NA,0.3554284965163553,NA,NA,NA,0.42326284483587184,1.38412058418501,0.15343942608243816,0.42535561797352683,2.7482484320065327e-9,-63.09232930215941,0.9999146217757394,1.5805490109416653,NA,5.360984455331093,0.002428301181682373,0.017070729255551722,0.1200056234846681,0.10602988489540238,0.10602988489540238,0.2461600744038618,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,1.58213676088533|0.318658753374366|-0.0323418331869145|2.40943026496793|5.30285097969564|0.179701144444613|4.12739945131678|1.90743983217166|6.6612953868663|5.86136328065181|11.7347429930433|4.57705653143552|6.61583838732224|1.39566660575198|1.20651721120436|2.11295800720475|2.00678487622181|1.22876544757468|8.4067329338689|5.48069739432971|4.99221392167506|2.83573988178823|2.6908218520234|0.881248816233876|2.36404660166788|0.95415463477341|2.63180975027931|1.40085501532743|1.67391382220906|2.3267598843534,dt4,Definitive_rep4
Tetrandrine,Nucleus_RNA_Symmetry,Mahalanobis distance (cutoff = 1),30,1.0260345323832543,pow,16.583598033429595,4.339011444170209,8.262538206649953,NA,NA,0.3000000117254368,NA,NA,NA,0.8422351549742063,1.38412058418501,0.0019572180852820737,0.0034023339254698323,8.566196955496069e-17,-80.01412732600878,0.9999999997739621,1.1023619411934105,NA,17.01534425346179,5.116712411789162e-4,0.005157322473365018,0.051982548468021764,9.553483869932462e-4,9.553483869932462e-4,0.0025914027977961894,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,4.57568804348421|2.13059299308399|3.656393599566|4.16736790563635|5.7784802038978|6.16004539613403|11.016413913903|8.25751579922344|8.65634044527674|15.3596755211876|16.9110760874571|18.3602462838766|11.5115757208271|11.8204688496004|8.70072854310417|15.1787123323733|27.4244144940229|17.5245903535493|11.4364963568359|20.6373733066536|15.7275147663958|21.7817592348551|9.08265260491565|2.68130259744897|7.65777107990258|6.66357052718845|5.1922644775958|5.67744601424371|5.41120511636239|6.96316741368561,dt4,Definitive_rep4
Tetrandrine,Cell_DNA_Radial,Mahalanobis distance (cutoff = 1),17,1.0260345323832543,exp2,7.5110390029629635,1.0594318100537239,5.3173479166139135,12.403368161087375,NA,NA,NA,NA,NA,-0.19593986045582845,1.38412058418501,2.674765109422247,3.1217660885985525,1.5569797271468187e-14,-44.04448346003324,0.9999549100740895,6.7602384626607686,NA,7.706585391117488,0.8677530224905142,1.678746438545596,3.1571303667915807,2.1884188773390063,2.1884188773390063,2.8695442102047646,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,0.384857796937363|-0.425533657066621|-0.431285465441297|-0.00870634324972719|0.307928385598125|1.17454315347112|0.200552562604473|0.812262665788793|0.264570877283221|8.11161852318178|8.92095928512448|6.28872979469026|3.03503015970631|0.668212146591853|2.26018645249309|1.48978404144039|0.759882174494801|1.8552943060924|5.11132263224774|7.40546533837532|10.4569102156277|1.22727266619767|0.609254791412463|1.35407823828728|1.13084666508467|0.194956479325124|1.63236821855249|1.95730431152255|0.324514887525689|1.34923272396405,dt4,Definitive_rep4
Tetrandrine,Cell_Mito_Radial,Mahalanobis distance (cutoff = 1),17,1.0260345323832543,poly1,11.600293342776306,1.4820876677374333,1.0712071399917669,NA,NA,NA,NA,NA,NA,0.13217248835906176,1.38412058418501,1.1612205667706454,1.4642721130525438,5.580400906091765e-17,-53.96755162298937,0.9999950683978366,5.55555555555555,NA,11.902301555464064,0.5555555555555549,1.1111111111111098,2.2222222222222197,0.9578301843573785,0.9578301843573785,1.2921129186981035,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,0.0723578539847624|-0.766537492514257|-0.708434815519724|-0.42469171637774|-0.449963866268612|-0.392927308607132|1.38153508391858|-0.294365304248013|0.411341294501916|14.797315281093|12.8244397315556|15.6821302158526|3.5722813986251|3.96226756777639|4.97471406197043|5.41718516195239|3.72193328470746|2.20649441071852|8.99829433076274|8.45392058723442|11.4048584129715|2.13334811518411|0.662745878096726|0.448117993467449|1.20127334674522|-0.316233680078107|2.32547428268452|0.540744600438083|-0.370267722182184|1.21123980702726,dt4,Definitive_rep4
Tetrandrine,Cell_Mito_Compactness,Mahalanobis distance (cutoff = 1),9,1.0260345323832543,poly2,1.5322518757814698,0.9396366009131492,-7.788663350220502,-13.20066886092588,NA,NA,NA,NA,NA,-0.24017717290337492,1.38412058418501,2.7338336819920004,3.6685418789232696,0.004863057052745586,-39.575499011927334,0.928745319994616,1.5035273828516464,NA,1.5721433368608047,0.1346003389140848,0.27206293729202347,0.5563601098188835,2.060654420151596,2.060654420151596,3.051088268706701,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,-0.623880921275694|-0.419582339998601|-0.699340294633508|-0.660860850608961|-0.408668312897532|-0.576268875047757|-0.746144016369811|-0.816801357530138|0.30579869149098|1.88580866351943|0.830836516450571|1.0327220027209|-0.450821589324813|1.23133017957011|1.27603909551031|3.12739236614235|3.86261972483081|2.89609244696113|0.301582778506374|0.22501460200904|2.03705939228205|0.974161322765154|1.46171127929656|0.0902380346840659|0.763823992257259|0.338318244292934|0.392670587566955|-0.234534250310416|-0.172426150737879|0.947515535717691,dt4,Definitive_rep4
Tetrandrine,Cell_AGP_Axial,Mahalanobis distance (cutoff = 1),13,1.0260345323832543,hill,7.016924432676815,0.9301741859143273,NA,NA,7.199606779050187,3.7349194214506287,NA,4.4727429716106,NA,-0.3950434961223741,1.38412058418501,2.7822945783383277,3.3379968777374405,3.243472716873376e-16,-38.66519446911934,0.9999669285300872,4.4727429716106,NA,7.199606779050187,2.0332749655776166,2.483600933052285,3.085860979321534,2.766314500715449,2.766314500715449,3.045506076330405,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,-0.766654386830293|-0.796718915908282|-0.845560479871846|-0.802200862004281|-0.815650862323119|-0.470273913414346|0.370804569002903|0.00929182443198939|1.2501168215233|5.10488610529024|6.84677874462425|6.97405422361983|2.16457109588658|3.17972717918378|3.90570086261358|2.08142892051374|1.69577080526102|2.15653537947524|6.51002769530984|8.45365000937923|10.0799912561474|-0.122766657990324|-0.735875271513621|-0.0147885943211614|0.166540713172556|-0.625863742442094|-0.215525335237906|-0.4554060913074|-0.55721259307965|-0.315773109143815,dt4,Definitive_rep4
Tetrandrine,Cell_AGP_Compactness,Mahalanobis distance (cutoff = 1),29,1.0260345323832543,exp4,22.21958036310317,2.6725216608216735,NA,NA,22.7980567476087,NA,NA,1.5226494735775062,NA,0.7302395869541768,1.38412058418501,0.11564939843666475,0.16172316822471747,3.366774845553275e-22,-71.89773904903431,0.999999999983038,1.5226494735775062,NA,22.7980567476087,0.11267694637979632,0.2314474302162578,0.49018364421005167,0.1011578945653697,0.1011578945653697,0.13758790262918325,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,2.93695214461448|2.91347744345292|1.67845380771447|5.86357994159906|6.45194687997296|5.20172861263035|14.1863047206247|9.29748271521121|10.023990585462|19.0044077928359|22.8669794026413|21.2512300594243|18.4811492331033|18.2563451205402|22.1635542829829|17.1502745497496|16.604372488519|17.4366297429388|23.3617312934179|24.4818651348665|26.1331530752052|4.1921823135344|12.2933509168017|3.13542255462973|9.78321169237632|2.71480775682709|1.21332719487934|1.96564103064698|0.68665847433386|1.66732079268638,dt4,Definitive_rep4
Tetrandrine,Cell_ER_Radial,Mahalanobis distance (cutoff = 1),24,1.0260345323832543,pow,3.894551652155249,1.7214459288281398,1.6286737867052028,NA,NA,0.372730143293759,NA,NA,NA,0.22516762811785812,1.38412058418501,0.4042574777395745,1.12967149366844,4.3809404364703305e-8,-57.6181095979829,0.9995385718955924,1.7303033905918086,NA,3.995944483261541,0.0035910056793529853,0.023059576326828538,0.1480766414350642,0.28947796312391383,0.28947796312391383,0.6462869247301275,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,1.21102302567071|0.0254980469982048|0.392651298792749|-0.566994248089407|0.369621969726196|1.40146479982575|1.1255193393083|2.45412291578764|2.31691904251178|3.67594479286705|5.12234247976437|3.36458786272289|3.15304255121281|1.25911704173966|3.40062909544581|1.66916675778815|1.19338891822958|-0.306239826626879|3.3532135161628|8.05531209664527|5.47682599475918|1.92960175964421|1.16177553741808|0.441810994273148|5.89278545293497|1.7075859466573|4.6118508810692|1.98885022957159|1.69886338448401|3.73300997700328,dt4,Definitive_rep4
Tetrandrine,Cell_ER_Axial,Mahalanobis distance (cutoff = 1),9,1.0260345323832543,pow,5.46333668162882,0.923557200102258,0.09038847072468223,NA,NA,1.7140751275896342,NA,NA,NA,-0.3367311048511108,1.38412058418501,4.605669478310962,5.350831222363075,2.3837637343487552e-11,-39.8189584294724,0.9993963679157607,7.4154085934112235,NA,5.605572097387307,1.9352188507895864,2.899696140081246,4.3448510753041925,4.125920223102011,4.125920223102011,4.913267932420809,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,-0.834796218360067|-0.735973597797402|-0.838570960618098|-0.794557166108534|-0.744657591016696|0.284259930341273|-0.196332587411502|-0.38801632409294|0.87719648984359|3.3929547257697|5.64560758931565|5.81148263428663|-0.107117512696271|2.11991344434428|2.2536512138732|0.862858403265349|0.308994531810204|1.11681238325033|3.35382888922316|5.97213694525238|7.71081636790517|-0.247939279594386|-0.647507598130513|0.0268101380743505|-0.0409013698310914|-0.617854824356417|-0.426548667180412|-0.434490247333592|-0.61590937589076|-0.093705152403931,dt4,Definitive_rep4
Tetrandrine,Cell_ER_Compactness,Mahalanobis distance (cutoff = 1),30,1.0260345323832543,pow,9.380638090071766,2.574953082373255,3.8308388484931895,NA,NA,0.3825939372653624,NA,NA,NA,0.7078074422266993,1.38412058418501,0.048861155360749677,0.10632292131711359,4.48724873586324e-12,-70.67493582839701,0.9999973893596289,1.8152824023708751,NA,9.624858616203328,0.004417809798291223,0.027040848009355807,0.16551356768412886,0.03195932258980501,0.03195932258980501,0.06988993435878588,0.137174211248285|0.137174211248285|0.137174211248285|0.411522633744856|0.411522633744856|0.411522633744856|1.23456790123457|1.23456790123457|1.23456790123457|11.1111111111111|11.1111111111111|11.1111111111111|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|3.7037037037037|11.1111111111111|11.1111111111111|11.1111111111111|1.23456790123457|1.23456790123457|1.23456790123457|0.411522633744856|0.411522633744856|0.411522633744856|0.137174211248285|0.137174211248285|0.137174211248285,2.66538467800496|2.10029729508527|1.11517661273916|1.11357470983976|2.22783364397642|2.43290756589269|8.30306705338648|6.43682832693224|1.85194520850383|11.3519045495807|7.51153571266351|6.05627042133705|14.3112811400036|5.61119577091557|1.88296845807649|6.13141631908599|9.54351740106018|8.00479329316262|12.4366532099074|11.4325807275369|7.51159359251067|1.32189727792504|3.40075954820485|1.63091530007352|6.48988759587469|1.19802518063363|3.24613415453662|2.84261850382896|1.46188460514504|2.73667966932874,dt4,Definitive_rep4
